1.000000	8.000000	10.000000	0.000000	1.000000	
1.000000	8.000000	10.000000	0.000000	1.000000	
1.000000	8.000000	10.000000	0.000000	1.000000	
1.000000	8.000000	10.000000	0.027397	2.666667	
1.000000	8.000000	10.000000	0.037246	3.000000	
1.000000	8.000000	10.000000	0.049030	1.230769	
1.000000	8.000000	10.000000	0.068277	2.241379	
1.000000	8.000000	10.000000	0.035126	1.454545	
1.000000	8.000000	10.000000	0.065031	2.304348	
1.000000	8.000000	10.000000	0.095745	5.000000	
1.000000	8.000000	10.000000	0.096174	2.513514	
1.000000	8.000000	10.000000	0.115502	1.055556	
1.000000	8.000000	10.000000	0.114258	1.983051	
1.000000	8.000000	10.000000	0.155941	3.500000	
1.000000	8.000000	10.000000	0.126276	4.950000	
1.000000	8.000000	10.000000	0.139535	5.520000	
1.000000	8.000000	10.000000	0.145610	4.689655	
1.000000	8.000000	10.000000	0.197929	2.324324	
1.000000	8.000000	10.000000	0.222474	4.558139	
1.000000	8.000000	10.000000	0.209446	2.344828	
1.000000	8.000000	10.000000	0.306163	1.128205	
1.000000	8.000000	10.000000	0.272727	2.495327	
1.000000	8.000000	10.000000	0.344512	1.122517	
1.000000	8.000000	10.000000	0.346440	6.520000	
1.000000	8.000000	10.000000	0.412636	1.142076	
1.000000	8.000000	10.000000	0.376471	1.916168	
1.000000	8.000000	10.000000	0.404358	5.475410	
1.000000	8.000000	20.000000	0.000000	1.000000	
1.000000	8.000000	20.000000	0.000000	1.000000	
1.000000	8.000000	20.000000	0.000000	1.000000	
1.000000	8.000000	20.000000	0.059839	8.666667	
1.000000	8.000000	20.000000	0.007034	2.000000	
1.000000	8.000000	20.000000	0.008511	4.000000	
1.000000	8.000000	20.000000	0.095652	11.000000	
1.000000	8.000000	20.000000	0.050580	48.000000	
1.000000	8.000000	20.000000	0.033024	8.000000	
1.000000	8.000000	20.000000	0.070474	2.320000	
1.000000	8.000000	20.000000	0.089888	5.538462	
1.000000	8.000000	20.000000	0.048017	5.111111	
1.000000	8.000000	20.000000	0.073171	8.250000	
1.000000	8.000000	20.000000	0.089862	2.228571	
1.000000	8.000000	20.000000	0.069741	10.333334	
1.000000	8.000000	20.000000	0.143158	4.387097	
1.000000	8.000000	20.000000	0.157093	11.166667	
1.000000	8.000000	20.000000	0.129707	2.296296	
1.000000	8.000000	20.000000	0.135450	4.266667	
1.000000	8.000000	20.000000	0.229611	10.166666	
1.000000	8.000000	20.000000	0.194416	3.916667	
