1.34502 1.65315 3.02927 6.49545 7.96176 7.85525 11.1039 18.308 18.5579 16.6248 19.4549 23.8595 24.8635 27.0785 30.0245 26.6221 23.7921 
1.15027 1.39452 2.51145 6.38978 12.932 13.4065 14.6532 16.6584 15.981 16.7232 21.7054 26.6542 26.6391 28.8303 33.2123 30.9909 28.157 
3.59519 4.46768 8.7123 22.6738 26.7736 20.0735 22.3657 34.3957 48.5486 50.8651 50.5402 50.7115 53.3763 65.0416 79.8646 75.1947 68.3045 
15.4598 19.165 38.0563 131.565 298.386 176.174 153.098 191.378 271.168 395.09 457.791 350.566 309.25 417.552 576.739 407.249 317.833 
5.68201 6.91204 12.8201 39.4283 156.397 175.281 174.575 241.712 280.561 319.983 408.411 340.337 274.272 367.298 602.751 408.169 298.306 
8.21395 9.84113 17.1258 42.9253 109.873 151.996 202.55 353.156 513.617 650.82 951.726 767.259 525.615 587.139 758.85 552.246 432.812 
18.1295 21.909 38.5067 87.4983 152.051 184.095 282.188 509.423 588.117 643.12 828.639 661.126 493.876 583.443 819.552 646.333 513.214 
53.4008 66.4568 127.69 303.777 397.234 407.868 616.919 981.647 994.899 1073.24 1038.34 644.359 503.198 630.009 841.509 622.289 494.637 
78.3178 97.352 187.826 477.659 713.976 771.091 1251.39 1997.92 1755.74 1902.54 2093.65 1231.93 853.241 893.186 914.794 657.793 543.635 
87.5886 106.955 194.939 479.696 931.266 1259.55 2120.68 2767.1 2263.9 2624 2799.19 1580.08 1208.43 1616.96 2071.53 1231.49 923.707 
84.9025 103.562 189.129 481.857 1009.71 1338.48 2152.67 3092.81 2778.05 3224.22 3188.57 1723.64 1316.59 1784.78 2422.83 1469.14 1097.03 
80.7732 98.5084 180.366 470.322 1040.19 1375.09 2181.88 3258.84 2983.8 3462.16 3492.67 1871.63 1408.44 1888.18 2545.27 1545.9 1155.14 
76.0994 92.9937 171.683 457.795 1030.84 1334 2107 3229.17 2987.94 3509.76 3525.22 1819.87 1343.37 1739.81 2142.02 1289.62 975.836 
72.8293 89.1849 165.934 448.698 993.946 1235.72 1947.68 3139.84 2923.79 3349.77 3436.31 1799.75 1302.01 1617.69 1939.63 1220.04 938.021 
70.952 87.0553 163.152 447.049 974.305 1169.76 1855 3173.98 2922.1 3157.44 3239.58 1785.32 1304.25 1638.52 2086.46 1349.96 1035.04 
70.4523 86.5845 163.265 451.828 962.745 1114.68 1768.12 3209.55 2957.69 3037.03 3158.35 1826.89 1322.27 1598.14 2001.79 1369.03 1069.93 
71.2468 87.6652 165.934 459.506 940.852 1045.94 1616.83 2964.8 2847.07 2862.79 3013.12 1887.89 1420.14 1755.58 2148.31 1392.12 1074.95 
69.1765 85.5652 164.857 464.944 870.173 886.742 1309.31 2332.27 2400.88 2612.49 3086.52 1926.37 1360.99 1569.02 1834.62 1246.91 983.407 
69.6977 86.7438 170.182 475.929 758.363 723.69 1064.11 1924.93 2011.06 2171.54 2801.37 1907.78 1284.59 1355.75 1541.88 1161.4 953.389 
63.0449 80.2351 169.756 495.2 561.565 484.22 744.274 1413.8 1375.77 1397.03 1752.89 1285.01 944.853 1106.65 1290.95 845.041 657.962 
54.7086 70.7474 159.545 490.183 409.339 307.457 416.394 666.703 643.988 631.814 850.988 915.392 701.037 666.681 752.663 716.729 655.362 
45.0788 58.1857 129.666 369.048 287.226 204.057 238.471 333.984 394.101 496.996 807.536 910.459 683.655 701.01 887.418 819.215 709.951 
22.866 28.5103 56.0013 149.795 206.774 176.307 193.506 208.684 198.716 239.048 388.902 472.705 401.835 491.824 884.3 935.799 751.818 
7.44388 9.22474 17.8624 47.9789 66.2772 54.0576 66.1155 114.285 157.073 158.698 190.746 247.446 282.672 383.682 692.777 772.657 639.009 
6.45023 7.9684 15.594 51.6838 128.016 95.909 113.812 252.248 410.756 325.327 404.462 758.065 898.936 868.294 1121.06 1123.46 967.789 
