-0.423881 -0.272298 -0.414144 -0.489873 -0.00697484 
-0.411679 -0.246792 -0.371075 -0.564314 -0.0630986 
-0.316137 -0.248495 -0.142586 -0.572536 -0.22367 
-0.220352 -0.16163 -0.177994 -0.525839 -0.229933 
-0.180891 0.0633286 -0.100216 -0.469163 -0.299167 
-0.378638 0.237603 -0.225775 -0.439978 -0.20713 
-0.85298 0.237709 -0.159805 -0.325399 0.0678658 
-1.09278 -0.280468 -0.261144 -0.0798085 0.208716 
-0.986731 0.0662258 -0.444302 -0.122671 0.140121 
-0.808286 0.274934 -0.49071 -0.372128 -0.00429611 
-0.607871 0.102029 -0.43862 -0.287066 -0.0404217 
-0.631435 -0.134244 -0.33373 -0.219954 -0.0857768 
-0.600913 -0.310475 -0.317678 -0.259556 -0.093311 
-0.54704 -0.335036 -0.245386 -0.22836 -0.0389764 
-0.612204 -0.31977 -0.218364 -0.213627 -0.022154 
-0.614769 -0.155105 -0.315046 -0.339438 -0.109663 
-0.74626 0.0187206 -0.443805 -0.318135 0.121276 
-1.02367 0.149528 -0.470032 -0.431183 0.333805 
-1.16778 0.137427 -0.653174 -0.3066 0.360309 
-1.11672 0.12761 -0.504449 -0.249148 0.366535 
-1.00305 0.0938623 -0.683964 -0.329451 0.311677 
-0.807385 0.122846 -0.471904 -0.359164 0.136712 
-0.409455 0.410483 -0.512544 -0.399581 -0.0694262 
-0.431529 0.3267 -0.62748 -0.464187 0.0104689 
-0.461099 0.301245 -0.721829 -0.490735 0.014339 
-0.453192 0.271258 -0.757267 -0.536183 0.0152984 
-0.445266 0.291208 -0.747341 -0.586975 -0.0196174 
-0.411182 0.311594 -0.768576 -0.595056 -0.0857561 
-0.399334 0.326381 -0.758331 -0.618705 -0.139813 
-0.383079 0.349778 -0.748372 -0.622235 -0.186812 
-0.38468 0.361587 -0.72837 -0.623987 -0.191361 
-0.40294 0.410794 -0.721347 -0.626544 -0.183189 
-0.386402 0.40706 -0.70732 -0.592058 -0.227022 
-0.381121 0.438572 -0.712926 -0.588533 -0.20344 
-0.372376 0.453265 -0.712207 -0.592833 -0.197316 
-0.358219 0.44515 -0.706961 -0.562981 -0.21943 
-0.357996 0.453851 -0.715481 -0.558229 -0.221837 
-0.338226 0.434589 -0.696147 -0.57133 -0.237627 
-0.355919 0.474977 -0.733465 -0.599207 -0.232208 
-0.31684 0.439074 -0.751298 -0.603756 -0.274327 
-0.329239 0.430442 -0.775628 -0.620127 -0.206774 
-0.317588 0.385103 -0.77847 -0.593769 -0.216316 
-0.317617 0.343838 -0.770171 -0.571991 -0.20256 
-0.281134 0.337027 -0.721143 -0.54243 -0.193023 
-0.520112 0.385757 -0.670297 -0.431869 0.0547639 
-0.697032 0.047935 -0.623024 -0.343657 0.170176 
-0.808617 0.02213 -0.629199 -0.258532 0.254604 
-0.912975 -0.180031 -0.518898 -0.148979 0.371304 
-0.895465 -0.258941 -0.552964 -0.0135047 0.374809 
-0.931341 -0.478689 -0.420881 0.0828571 0.360615 
-0.891257 -0.635624 -0.187062 0.00447054 0.193857 
-0.873646 -0.6473 -0.0734134 0.0621591 0.160548 
-0.779467 -0.680765 -0.0226249 0.00865006 0.0867202 
-0.693968 -0.480779 0.0372606 -0.0224277 0.0862781 
-0.464534 -0.817881 0.0475672 -0.14887 -0.0507484 
-0.536166 -0.851844 -0.0389693 -0.0791821 -0.0512781 
-0.551002 -0.82202 -0.0741081 -0.0195676 -0.0735617 
-0.547963 -0.861532 -0.0635589 -0.00349505 -0.107578 
-0.550325 -0.871396 -0.100694 0.0138438 -0.139412 
-0.570548 -0.871137 -0.157438 0.0542878 -0.142189 
-0.51465 -0.875583 -0.232013 0.0532752 -0.204706 
-0.375326 -0.868239 -0.423016 0.010156 -0.175704 
-0.291585 -0.894111 -0.472836 0.0401893 -0.205534 
-0.248023 -0.696549 -0.382704 0.0178117 -0.443419 
-0.330645 -0.603441 -0.516516 -0.0483952 0.00724359 
-0.44989 -0.572966 -0.366781 -0.149857 0.10118 
-0.228846 -0.341056 -0.376096 -0.351393 -0.144495 
-0.687797 -0.181366 -0.239218 -0.386435 -0.0186852 
-0.648229 -0.195392 -0.342958 -0.517927 0.00871288 
-0.937415 -0.305707 -0.277885 -0.287287 0.158684 
-1.06335 -0.278966 -0.21487 -0.3361 0.18707 
-1.02824 -0.165248 -0.319752 -0.240457 0.0681453 
-1.00816 -0.333584 -0.266336 -0.197259 0.0882775 
-1.03068 -0.154677 -0.303994 -0.131453 0.0317874 
-0.982115 -0.154805 -0.382563 0.0380551 0.0229684 
-0.922639 -0.111449 -0.344173 -0.0846513 -0.0371158 
-0.567621 -0.226402 -0.282498 -0.250078 -0.0870733 
-0.605557 -0.228699 -0.211692 -0.170395 -0.113669 
-0.856367 -0.292944 -0.257087 -0.166145 0.0754178 
-0.818852 -0.127515 -0.289129 -0.249891 -0.0401247 
-0.836894 -0.007849 -0.452299 -0.343592 -0.0288197 
-0.945739 0.0333895 -0.338027 -0.284159 0.199088 
-0.375387 0.244645 -0.175075 -0.64402 -0.109082 
-0.273801 -0.0396129 -0.234688 -0.66055 -0.128912 
-0.133445 -0.166392 -0.257671 -0.403599 -0.178373 
-0.00441123 0.0423867 -0.275224 -0.529855 -0.18483 
-0.250913 -0.0817112 -0.309847 -0.402535 -0.184498 
-0.415943 -0.120988 -0.358509 -0.294528 -0.0370368 
-0.604485 -0.297138 -0.379173 -0.287086 -0.0138851 
-0.651969 -0.322323 -0.266825 -0.259939 0.0268028 
-0.573218 -0.32407 -0.191534 -0.287809 -0.0496426 
-0.701049 -0.18216 -0.218885 -0.274275 -0.0115298 
-0.524143 -0.368664 -0.335144 -0.522553 -0.113936 
-0.769299 -0.354439 -0.411575 -0.353847 0.248946 
-1.00633 -0.635869 -0.196329 -0.0718102 0.361472 
-0.999856 -0.633565 -0.0901042 -0.0964487 0.286854 
-0.785376 -0.444004 0.0418602 -0.035508 0.141389 
-0.573385 -0.342585 -0.160436 -0.284883 0.189919 
-0.612863 -0.566766 -0.100528 -0.109941 0.112692 
-0.647335 -0.687266 -0.0660567 -0.12639 0.104881 
-0.675087 -0.693496 -0.0565918 -0.105421 0.0867951 
-0.694995 -0.676271 -0.0772464 -0.11003 0.110338 
-0.69348 -0.697417 -0.0850329 -0.109877 0.104691 
-0.6845 -0.726672 -0.0909026 -0.0884786 0.114203 
-0.669934 -0.727565 -0.0898633 -0.105962 0.125062 
-0.631608 -0.756619 -0.0993509 -0.125756 0.106201 
-0.626908 -0.719284 -0.131549 -0.122722 0.119425 
-0.61291 -0.704414 -0.180471 -0.127997 0.128852 
-0.549396 -0.672671 -0.237079 -0.181062 0.123089 
-0.470965 -0.609674 -0.303109 -0.261746 0.156966 
-0.439337 -0.541604 -0.307504 -0.314067 0.140811 
-0.579131 -0.46647 -0.293255 -0.0542356 0.150945 
-0.749579 -0.440789 -0.239605 -0.0578665 0.0213814 
-0.990216 -0.495018 -0.172304 0.0119466 0.0611444 
-1.07767 -0.412135 -0.259189 0.010307 0.181742 
-0.967532 -0.446264 -0.271787 0.00920824 -0.00480523 
-1.00007 -0.344449 -0.322046 0.00112185 0.000204108 
-0.927028 -0.276626 -0.39357 -0.0649378 0.0412309 
-0.908889 -0.336904 -0.319712 -0.0162935 0.0274559 
-0.826013 -0.275161 -0.392215 -0.319761 0.0604574 
-0.87844 -0.141671 -0.493652 -0.367034 0.165768 
-0.81002 -0.152958 -0.356496 -0.241345 0.0508517 
-0.820276 -0.29485 -0.365329 -0.221148 0.0500069 
-0.718019 -0.3156 -0.356415 -0.194175 0.0142056 
-0.852398 -0.390166 -0.295357 -0.190817 0.0595546 
-0.740998 -0.319832 -0.366478 -0.28909 0.176218 
-0.736346 -0.0923469 -0.385366 -0.313306 0.0770486 
-0.322857 0.208962 -0.26491 -0.493498 -0.123215 
-0.290676 0.240678 -0.55762 -0.634423 -0.0795988 
-0.31712 0.319796 -0.663669 -0.698597 -0.16691 
-0.246424 0.357451 -0.728148 -0.632335 -0.15969 
-0.216837 0.38084 -0.574682 -0.590857 -0.154018 
-0.151866 0.470948 -0.649398 -0.679637 -0.165538 
-0.178079 0.175561 -0.413122 -0.518611 -0.35067 
-0.222169 0.395093 -0.611149 -0.542961 -0.267011 
-0.313904 0.524574 -0.584974 -0.545418 -0.17232 
-0.291616 0.553895 -0.700141 -0.573534 -0.110841 
-0.211295 0.356166 -0.604376 -0.440602 -0.199663 
-0.273255 0.404757 -0.751953 -0.588347 -0.170696 
-0.298542 0.347712 -0.778158 -0.56147 -0.150937 
-0.288251 0.336709 -0.762829 -0.547291 -0.198371 
-0.310157 0.383263 -0.79013 -0.533672 -0.189162 
-0.299239 0.376653 -0.764051 -0.555655 -0.176629 
-0.311346 0.36467 -0.754959 -0.556622 -0.15546 
-0.294856 0.327056 -0.738012 -0.546392 -0.174245 
-0.298051 0.341021 -0.771915 -0.521739 -0.194995 
-0.28272 0.330383 -0.748754 -0.564649 -0.150259 
-0.27979 0.32523 -0.750106 -0.550447 -0.157013 
-0.25662 0.30829 -0.729513 -0.563731 -0.126221 
-0.260972 0.351962 -0.757342 -0.57578 -0.072188 
-0.269111 0.32886 -0.710114 -0.610323 -0.069325 
-0.228244 0.248363 -0.615914 -0.640454 -0.097536 
-0.273803 0.11581 -0.374435 -0.588328 -0.20176 
-0.435642 0.257659 -0.00842753 -0.520873 -0.145928 
-0.425273 0.168914 -0.175065 -0.507162 -0.205785 
-0.543728 0.274729 -0.219066 -0.670214 -0.0615543 
-0.70638 0.145396 -0.259057 -0.477628 0.0286698 
-0.944947 0.214438 -0.333634 -0.31713 0.171071 
-0.643002 0.00141323 -0.183924 -0.177845 0.105481 
-0.0379819 0.00545281 -0.360912 -0.375982 -0.148908 
-0.115367 -0.160325 -0.38552 -0.310503 -0.177313 
-0.18907 -0.127439 -0.397801 -0.375846 -0.116228 
-0.282728 -0.170638 -0.358523 -0.41863 -0.00628356 
-0.39305 -0.131631 -0.458937 -0.416631 0.186166 
-0.406036 -0.0864144 -0.482245 -0.331352 0.186203 
-0.434972 -0.0545187 -0.482331 -0.303496 0.207833 
-0.425759 -0.0241418 -0.51387 -0.283485 0.284091 
-0.42088 -0.01747 -0.539903 -0.229187 0.261208 
-0.442262 0.0173844 -0.510561 -0.281413 0.308086 
-0.415947 0.0479659 -0.544284 -0.247749 0.262179 
-0.381437 0.0927885 -0.555209 -0.284475 0.231697 
-0.328155 0.0798211 -0.539462 -0.253015 0.195831 
-0.241296 0.0665697 -0.521043 -0.26834 0.080593 
-0.0258755 -0.194221 -0.363952 -0.224516 -0.205155 
-0.008832 -0.188177 -0.388089 -0.17027 -0.278522 
0.00138716 -0.211882 -0.354566 -0.14561 -0.32731 
-0.0232537 -0.182121 -0.380209 -0.125268 -0.375408 
-0.0454456 -0.233903 -0.423781 -0.088636 -0.39417 
-0.124858 -0.231892 -0.435396 -0.129441 -0.300201 
-0.330346 -0.182464 -0.424799 -0.171018 -0.140022 
-0.476348 -0.157679 -0.36694 0.0360468 -0.159199 
-0.384101 -0.338287 -0.260939 0.149416 -0.192591 
-0.461246 -0.399104 -0.247377 0.156764 -0.033854 
-0.591505 -0.439036 -0.243336 0.251836 -0.0648239 
-0.552782 -0.412269 -0.267582 0.208037 -0.0197678 
-0.543848 -0.494343 -0.393974 0.0985694 0.0517221 
-0.572882 -0.403649 -0.286344 0.0711267 0.0707605 
-0.575473 -0.564633 -0.219472 0.199089 -0.0889403 
-0.572858 -0.38513 -0.350205 -0.090038 -0.0366209 
-0.51963 -0.612442 -0.22331 0.0267231 -0.120392 
-0.435449 -0.560401 -0.354483 -0.113481 -0.0181734 
-0.455747 -0.468056 -0.38555 -0.335253 -0.0536699 
-0.545884 -0.527832 -0.180766 -0.0298513 -0.0569416 
-0.464549 -0.441738 -0.267506 -0.194835 -0.0775636 
-0.483032 -0.399639 -0.27756 -0.246291 -0.13082 
-0.479639 -0.167392 -0.135866 -0.329926 -0.138562 
-0.402688 -0.273123 -0.277541 -0.23409 -0.130257 
-0.408003 -0.311749 -0.316391 -0.288329 -0.0839519 
-0.587141 -0.480671 -0.334849 -0.15331 -0.000734105 
-0.52608 -0.413062 -0.265341 -0.134332 -0.179384 
-0.512707 -0.340564 -0.286868 -0.242115 -0.0691312 
-0.538546 -0.329805 -0.270639 -0.276832 -0.0271665 
-0.46153 -0.387408 -0.199472 -0.237437 -0.196338 
-0.486861 -0.371609 -0.232951 -0.408135 -0.144098 
-0.427337 -0.367142 -0.295378 -0.242443 -0.0441245 
-0.436823 -0.482534 -0.205828 -0.179111 -0.139618 
-0.470943 -0.499295 -0.307781 -0.275224 -0.104092 
-0.407219 -0.336421 -0.265642 -0.196021 -0.106518 
-0.481088 -0.388486 -0.259609 -0.12968 -0.136633 
-0.486319 -0.315075 -0.363528 -0.17209 -0.0340591 
-0.502465 -0.436678 -0.27959 -0.261671 -0.124466 
-0.467594 -0.326974 -0.271403 -0.0962986 -0.13712 
-0.540167 -0.361517 -0.19148 -0.158962 -0.174084 
-0.503495 -0.438303 -0.199963 -0.146706 -0.139631 
-0.465577 -0.327284 -0.261703 -0.2046 -0.0835885 
-0.450501 -0.263074 -0.283673 -0.361679 -0.156465 
-0.473171 -0.223872 -0.152701 -0.133165 -0.0758079 
-0.535657 -0.274276 -0.252589 -0.190167 -0.137785 
-0.545385 -0.334263 -0.27075 -0.131298 -0.024233 
-0.655704 -0.388515 -0.366812 -0.199033 0.0141612 
-0.639079 -0.304859 -0.339723 -0.386334 0.0855644 
-0.599012 -0.317718 -0.303809 -0.319482 -0.0372142 
-0.587752 -0.297517 -0.29633 -0.245561 0.00325519 
-0.458938 -0.352591 -0.148974 -0.259728 -0.0711024 
-0.460067 -0.384624 -0.269812 -0.246009 -0.126325 
-0.436023 -0.406653 -0.280777 -0.358929 -0.0153598 
-0.532406 -0.670349 -0.188553 -0.00403866 -0.182338 
-0.533748 -0.441106 -0.215402 -0.274744 -0.0886267 
-0.522091 -0.386974 -0.116195 -0.234884 -0.0649557 
-0.519217 -0.377712 -0.289367 -0.23509 -0.0192466 
-0.529391 -0.391199 -0.242147 -0.22697 -0.0242422 
-0.507633 -0.425944 -0.240465 -0.26672 -0.107247 
-0.459218 -0.436924 -0.307931 -0.298768 -0.0657851 
-0.404105 -0.476314 -0.333152 -0.312067 -0.0929169 
-0.50774 -0.431344 -0.403762 -0.305648 -0.154416 
-0.527993 -0.477829 -0.342639 -0.250165 -0.028137 
-0.505986 -0.492616 -0.267441 -0.215998 -0.00908915 
-0.49982 -0.464236 -0.33251 -0.198594 -0.0523405 
-0.566185 -0.346427 -0.392863 -0.365374 -0.0776254 
-0.564764 -0.340582 -0.383815 -0.375937 -0.00695726 
-0.581895 -0.27928 -0.341139 -0.300641 -0.0574895 
-0.711454 -0.281225 -0.303277 -0.196942 -0.0177253 
-0.559115 -0.321926 -0.325524 -0.321077 -0.103521 
-0.53903 -0.341363 -0.287435 -0.182066 -0.180856 
-0.524606 -0.327293 -0.349167 -0.23267 -0.0585339 
-0.539004 -0.381054 -0.257487 -0.261501 -0.000305037 
-0.479489 -0.427669 -0.369037 -0.303121 -0.162062 
-0.4162 -0.354075 -0.424307 -0.351956 -0.20863 
-0.468564 -0.336823 -0.414808 -0.476015 -0.137086 
-0.426359 -0.304417 -0.32091 -0.482597 -0.105633 
-0.405146 -0.201052 -0.24767 -0.354948 -0.0854683 
-0.0932227 -0.181784 -0.474697 -0.426267 0.114939 
-0.132934 -0.235596 -0.299346 -0.429278 -0.0709694 
-0.314009 -0.111835 -0.152026 -0.306639 -0.195517 
-0.173586 -0.136418 -0.270152 -0.357446 -0.190725 
0.0733102 -0.422532 -0.328524 -0.198824 -0.48836 
-0.0884747 -0.450104 -0.0941503 -0.371926 -0.586799 
-0.200631 -0.191991 -0.11454 -0.621009 -0.352974 
-0.233401 0.0775551 -0.315183 -0.614554 -0.0997025 
-0.349035 0.268034 -0.391441 -0.550699 0.0390521 
-0.419173 0.165797 -0.30486 -0.414767 -0.00606158 
-0.0878595 0.327575 -0.423095 -0.560359 -0.0874133 
-0.0935731 0.213884 -0.253439 -0.39435 -0.347523 
-0.26094 -0.00503639 -0.296607 -0.354104 -0.207852 
-0.405565 -0.124257 -0.218329 -0.252743 -0.253611 
-0.553139 -0.266052 -0.353802 -0.330867 0.0351347 
-0.840732 -0.270466 -0.157928 -0.240617 -0.0305798 
-0.880236 -0.293266 -0.441493 -0.318903 0.131307 
-1.16403 0.0287285 -0.539006 -0.267031 0.28558 
-0.953222 -0.237068 -0.462 -0.333764 0.261531 
-0.682276 -0.176031 -0.0908867 -0.194023 0.0459859 
-0.410974 -0.365002 -0.00867643 -0.299293 -0.244883 
-0.318865 -0.566368 -0.163232 -0.0387406 -0.134737 
-0.382236 -0.717465 -0.0998391 0.0274943 -0.111526 
-0.547584 -0.683097 -0.120815 0.0520355 -0.0769299 
-0.569184 -0.695052 -0.174238 0.0587116 -0.084905 
-0.577381 -0.696453 -0.212322 0.0393084 -0.096193 
-0.550091 -0.707011 -0.229464 0.0193168 -0.15612 
-0.511319 -0.713175 -0.290319 0.0790894 -0.163755 
-0.410621 -0.766938 -0.305668 0.131722 -0.217593 
-0.321521 -0.807016 -0.240298 0.135007 -0.344944 
-0.228862 -0.733259 -0.157443 0.0165879 -0.444176 
-0.15598 -0.531583 -0.236479 -0.160792 -0.470352 
-0.449953 -0.472276 -0.150145 -0.291753 -0.281323 
-0.592592 -0.560627 -0.198421 -0.193556 -0.14993 
-0.557962 -0.403491 -0.268601 -0.319968 -0.179804 
-0.483582 -0.380353 -0.308407 -0.384196 -0.266584 
-0.47857 -0.180233 -0.352642 -0.354548 -0.144246 
-0.519325 -0.337606 -0.367458 -0.28859 0.00494786 
-0.411223 -0.246908 -0.286096 -0.363942 -0.124708 
-0.62543 -0.411043 -0.372023 -0.106922 0.103567 
-0.70477 -0.397163 -0.312973 -0.215666 0.205163 
-0.772918 -0.378648 -0.387237 -0.345744 0.167167 
-0.593335 0.0693206 -0.376566 -0.685599 0.02247 
-0.562213 -0.154756 -0.465911 -0.484967 0.0478055 
-0.557795 -0.287508 -0.464413 -0.412831 0.0482474 
-0.56575 -0.282845 -0.400162 -0.380775 -0.0765115 
-0.422021 -0.243873 -0.26264 -0.207555 -0.314544 
-0.30046 -0.243686 -0.287939 -0.20423 -0.359628 
-0.251493 -0.192365 -0.241454 -0.299539 -0.361562 
-0.176067 -0.215421 -0.181738 -0.409911 -0.286852 
-0.185279 -0.0771856 -0.242299 -0.452895 -0.283296 
-0.281589 -0.136793 -0.230709 -0.433804 -0.320512 
-0.352506 -0.312657 -0.219489 -0.41663 -0.259227 
-0.437227 -0.27561 -0.353032 -0.341982 -0.21007 
-0.473542 -0.26516 -0.504886 -0.309874 -0.12134 
-0.460793 -0.321616 -0.547784 -0.353005 -0.0438151 
-0.402448 -0.396693 -0.475738 -0.435706 -0.0192058 
-0.319351 -0.333001 -0.489407 -0.450313 -0.0880157 
-0.278866 -0.159699 -0.427804 -0.37819 -0.146843 
-0.480534 -0.0481018 -0.261685 -0.297794 -0.0661745 
-0.704786 -0.109806 -0.296105 -0.14653 0.0217061 
-0.972414 -0.309244 -0.239118 -0.0613337 0.0266605 
-0.841965 -0.32645 -0.277405 -0.198788 0.0455201 
-0.903783 -0.318646 -0.373047 -0.13078 0.168632 
-0.87689 -0.296886 -0.41286 -0.137713 0.0662027 
-0.984139 -0.316473 -0.210861 -0.0858178 0.141301 
-1.01469 -0.224399 -0.446294 -0.148378 0.230543 
-1.08254 -0.22911 -0.477341 -0.0408263 0.193758 
-1.05239 -0.202635 -0.415453 -0.194747 0.234196 
-0.895715 -0.345179 -0.386582 -0.277543 0.138558 
-0.745249 -0.395693 -0.476638 -0.22467 0.0494062 
-0.366627 -0.255176 -0.218159 -0.267076 -0.169304 
-0.382609 -0.603615 -0.248362 -0.154301 -0.104009 
-0.476356 -0.693692 -0.22484 -0.0351478 -0.0724212 
-0.489106 -0.756387 -0.184398 0.00543828 -0.0848776 
-0.549876 -0.792176 -0.105166 0.0359231 -0.144631 
-0.569314 -0.813779 -0.0898472 0.064887 -0.156763 
-0.563464 -0.804157 -0.146036 0.0955866 -0.146233 
-0.557516 -0.75748 -0.169267 0.0955058 -0.166424 
-0.540461 -0.736848 -0.168 0.0597433 -0.166698 
-0.558818 -0.695289 -0.157164 0.0264526 -0.182426 
-0.557108 -0.706125 -0.138317 -0.0100659 -0.170472 
-0.582843 -0.689699 -0.13164 -0.0650145 -0.14283 
-0.595943 -0.678178 -0.120646 -0.127858 -0.0993581 
-0.58742 -0.642994 -0.133184 -0.183715 -0.058256 
-0.594886 -0.569392 -0.201655 -0.2473 0.0495203 
-0.583619 -0.468243 -0.318365 -0.319339 0.148428 
-0.52639 -0.39628 -0.412564 -0.39677 0.244151 
-0.532379 -0.243303 -0.489658 -0.466601 0.25596 
-0.519509 -0.0684778 -0.512349 -0.552172 0.171 
-0.466912 0.065369 -0.571132 -0.621263 0.0566641 
-0.381305 0.155763 -0.576976 -0.640906 -0.039039 
-0.0410052 0.131612 -0.459118 -0.421949 -0.061659 
0.0627261 0.0798876 -0.455403 -0.371514 0.0130298 
0.0687784 0.0698489 -0.381922 -0.360438 -0.0952349 
-0.0462061 0.0843457 -0.326586 -0.436254 -0.281158 
-1.02254 -0.205135 -0.270133 0.00681765 0.0913387 
-1.06747 -0.0365759 -0.387984 -0.10052 0.137836 
-1.23915 0.148293 -0.460803 -0.200923 0.220489 
-1.1955 0.122407 -0.514765 -0.133282 0.298755 
-1.1179 -0.0112074 -0.577692 -0.258633 0.333106 
-1.03422 0.00421394 -0.611405 -0.327668 0.337581 
-1.15383 -0.0937348 -0.503417 -0.216384 0.357013 
-1.169 0.0772528 -0.595291 -0.436141 0.380711 
-1.1172 0.0731803 -0.531543 -0.351506 0.295656 
-1.01513 -0.13561 -0.431818 -0.422403 0.383703 
-0.591945 -0.00234827 -0.335046 -0.507901 0.193191 
-0.458598 -0.384064 -0.327392 -0.512091 0.102384 
-0.509932 -0.515642 -0.304527 -0.466789 0.0657751 
-0.492746 -0.678843 -0.205454 -0.371506 -0.00131902 
-0.451798 -0.776247 -0.209418 -0.270502 -0.0594201 
-0.39019 -0.825352 -0.26307 -0.192362 -0.107579 
-0.306405 -0.814446 -0.340149 -0.0961109 -0.179019 
-0.191234 -0.750284 -0.441299 -0.0659185 -0.194773 
-0.0404789 -0.68977 -0.522363 -0.051041 -0.252307 
0.0862478 -0.566772 -0.63691 -0.123854 -0.261804 
0.153381 -0.493671 -0.713501 -0.103316 -0.256752 
0.158359 -0.536697 -0.67704 -0.0793918 -0.31692 
0.12548 -0.582521 -0.668708 -0.0327427 -0.372309 
-0.00131225 -0.613253 -0.536242 -0.118569 -0.500715 
-0.112765 -0.616893 -0.428153 -0.23335 -0.527595 
-0.269626 -0.43761 -0.388815 -0.441242 -0.397216 
-0.351087 -0.275158 -0.43354 -0.497649 -0.212 
-0.372569 -0.196203 -0.485966 -0.395436 0.034217 
-0.349805 -0.27622 -0.475948 -0.334775 0.10438 
-0.249199 -0.301493 -0.353838 -0.43342 0.0179113 
-0.182482 -0.17202 -0.227533 -0.594789 -0.0838773 
-0.220451 -0.138631 -0.271283 -0.587612 -0.1235 
-0.202511 -0.14309 -0.30682 -0.537683 -0.150366 
-0.198482 -0.125069 -0.327852 -0.5462 -0.123247 
-0.17147 -0.156902 -0.299373 -0.591248 -0.0662988 
-0.152221 -0.132738 -0.370073 -0.540027 -0.0558647 
-0.0591723 -0.130647 -0.394403 -0.539164 -0.10996 
-0.246124 -0.122972 -0.278757 -0.503782 -0.274618 
-0.50286 -0.264152 -0.167171 -0.28666 -0.128893 
-0.239898 -0.0839271 -0.310151 -0.533444 -0.275531 
