4.64033 -1.09191 -0.279601 -0.260581 -0.0798 0.208049 
5.01987 -0.986643 0.0662976 -0.444229 -0.122622 0.140067 
4.17567 -0.807833 0.274646 -0.490156 -0.370862 -0.00419586 
3.15617 -0.605285 0.0974641 -0.432267 -0.277393 -0.0396214 
2.84894 -0.621877 -0.130018 -0.323171 -0.20807 -0.084042 
2.61835 -0.576672 -0.282028 -0.29097 -0.236585 -0.092987 
2.63407 -0.537815 -0.316098 -0.234645 -0.214998 -0.0406279 
2.52688 -0.588069 -0.290434 -0.200054 -0.194774 -0.0267727 
5.49088 -0.614754 -0.155089 -0.315027 -0.33942 -0.109663 
5.82579 -0.746248 0.0187317 -0.443791 -0.318122 0.121273 
5.19934 -1.0236 0.149581 -0.469947 -0.431122 0.333747 
5.48031 -1.1677 0.137496 -0.653095 -0.306571 0.360214 
5.47715 -1.11667 0.127656 -0.504397 -0.249126 0.366489 
5.56499 -1.003 0.0938969 -0.683921 -0.329423 0.311635 
5.11093 -0.807364 0.122843 -0.471882 -0.359129 0.136708 
5.6052 -0.409457 0.410468 -0.512534 -0.399573 -0.0694272 
6.3446 -0.43153 0.326699 -0.627479 -0.464187 0.0104686 
6.47285 -0.461099 0.301244 -0.721828 -0.490734 0.0143388 
6.4593 -0.453193 0.271257 -0.757266 -0.536182 0.0152981 
6.40985 -0.445266 0.291206 -0.74734 -0.586974 -0.0196176 
6.34111 -0.411182 0.311592 -0.768574 -0.595055 -0.0857565 
6.31302 -0.399334 0.326379 -0.75833 -0.618704 -0.139813 
6.28537 -0.383079 0.349776 -0.74837 -0.622234 -0.186813 
6.25218 -0.38468 0.361585 -0.728368 -0.623987 -0.191362 
6.22674 -0.402941 0.410791 -0.721344 -0.626543 -0.18319 
6.18203 -0.386402 0.407057 -0.707317 -0.592057 -0.227023 
6.1363 -0.381122 0.438568 -0.712922 -0.588532 -0.20344 
6.06333 -0.372377 0.453259 -0.712202 -0.592832 -0.197318 
6.01176 -0.358221 0.445144 -0.706955 -0.562979 -0.219432 
5.97338 -0.357997 0.453843 -0.715474 -0.558228 -0.221839 
5.91503 -0.338227 0.434581 -0.696138 -0.571328 -0.23763 
5.90153 -0.355921 0.474967 -0.733456 -0.599204 -0.23221 
5.81441 -0.316843 0.439062 -0.751286 -0.603754 -0.274331 
5.79383 -0.329243 0.430428 -0.775613 -0.620125 -0.206779 
5.72752 -0.317592 0.385087 -0.778453 -0.593768 -0.216323 
5.65943 -0.317623 0.343821 -0.770152 -0.571992 -0.202567 
5.27827 -0.281149 0.336973 -0.72109 -0.542422 -0.193047 
4.94652 -0.520132 0.385634 -0.6702 -0.431791 0.0547645 
5.00275 -0.69702 0.0479222 -0.62299 -0.343631 0.170162 
5.24636 -0.808599 0.0221401 -0.629175 -0.258518 0.254589 
5.40607 -0.912946 -0.180006 -0.518877 -0.148972 0.371283 
5.42994 -0.895434 -0.258913 -0.552944 -0.0134993 0.374788 
5.46535 -0.931301 -0.478653 -0.420864 0.0828542 0.360592 
5.51368 -0.891222 -0.63559 -0.187046 0.00446382 0.193837 
5.47607 -0.873615 -0.647269 -0.0733988 0.0621551 0.160535 
5.61315 -0.779455 -0.680751 -0.0226197 0.00864905 0.0867142 
5.85491 -0.693966 -0.480777 0.03726 -0.022428 0.086277 
6.32419 -0.464535 -0.817879 0.0475652 -0.148869 -0.05075 
6.61958 -0.536166 -0.851843 -0.0389695 -0.0791817 -0.0512786 
6.66047 -0.551002 -0.822019 -0.0741081 -0.0195674 -0.073562 
6.6775 -0.547962 -0.861531 -0.0635589 -0.00349483 -0.107579 
6.70226 -0.550325 -0.871396 -0.100694 0.013844 -0.139413 
6.71908 -0.570547 -0.871136 -0.157438 0.0542879 -0.142189 
6.54832 -0.514649 -0.875582 -0.232012 0.0532753 -0.204707 
6.27262 -0.375325 -0.868236 -0.423015 0.0101561 -0.175704 
5.50305 -0.291595 -0.894086 -0.472831 0.0401846 -0.205522 
4.74626 -0.248143 -0.69638 -0.38262 0.0177255 -0.44321 
3.52839 -0.332046 -0.59983 -0.51531 -0.0491261 0.00868632 
2.98294 -0.44898 -0.555073 -0.365041 -0.142744 0.0964309 
3.22901 -0.235305 -0.334438 -0.378345 -0.348166 -0.144546 
4.48458 -0.68756 -0.181149 -0.238961 -0.386182 -0.0187246 
5.37172 -0.648175 -0.195339 -0.342898 -0.517875 0.00869998 
4.84124 -0.937103 -0.305388 -0.277619 -0.28721 0.158438 
4.79283 -1.06238 -0.277921 -0.213952 -0.335973 0.186123 
4.74732 -1.02738 -0.164278 -0.318913 -0.240136 0.0673187 
4.21017 -1.00358 -0.328518 -0.262344 -0.196351 0.0841765 
3.97404 -1.02423 -0.147525 -0.298312 -0.129262 0.0264396 
3.69191 -0.967903 -0.138717 -0.370056 0.0449992 0.0132993 
3.32338 -0.904943 -0.0932888 -0.328798 -0.0741817 -0.0471487 
2.74646 -0.553124 -0.211212 -0.265027 -0.23148 -0.0832217 
2.77103 -0.592295 -0.21664 -0.201198 -0.160102 -0.110534 
4.73003 -0.855606 -0.292066 -0.256306 -0.165737 0.0749928 
5.23814 -0.818779 -0.127437 -0.289049 -0.249827 -0.040156 
5.291 -0.836806 -0.00776062 -0.452202 -0.343502 -0.0288729 
4.84073 -0.945661 0.033423 -0.337978 -0.284123 0.199045 
5.24311 -0.375387 0.244612 -0.175072 -0.643984 -0.109076 
5.78095 -0.273803 -0.0396142 -0.234689 -0.660544 -0.128914 
4.96326 -0.133493 -0.166359 -0.257699 -0.403562 -0.178388 
4.01728 -0.00558459 0.042458 -0.275477 -0.528464 -0.186075 
3.14914 -0.255445 -0.0827352 -0.308334 -0.398455 -0.185246 
2.87873 -0.418108 -0.123841 -0.350259 -0.287738 -0.0399379 
2.57297 -0.579858 -0.271237 -0.350829 -0.264934 -0.0216075 
2.5521 -0.621792 -0.291023 -0.241369 -0.237192 0.0144946 
2.53284 -0.551374 -0.290209 -0.172132 -0.256535 -0.0513429 
3.4719 -0.699269 -0.181414 -0.218055 -0.272809 -0.0116369 
5.45429 -0.524114 -0.368632 -0.335114 -0.522528 -0.113937 
5.18924 -0.769212 -0.354357 -0.411503 -0.353808 0.248897 
5.27352 -1.00604 -0.635607 -0.196169 -0.0718416 0.36129 
5.3179 -0.999739 -0.633456 -0.0900458 -0.0964752 0.286782 
5.52413 -0.785368 -0.443997 0.041859 -0.0355109 0.141386 
5.87217 -0.573385 -0.342584 -0.160437 -0.284882 0.189917 
6.34156 -0.612863 -0.566765 -0.100528 -0.10994 0.112692 
6.63921 -0.647334 -0.687265 -0.0660566 -0.12639 0.104881 
6.75325 -0.675087 -0.693495 -0.0565916 -0.105421 0.0867949 
6.78235 -0.694995 -0.67627 -0.0772461 -0.11003 0.110337 
6.80703 -0.693479 -0.697416 -0.0850326 -0.109877 0.104691 
6.79529 -0.6845 -0.726672 -0.0909021 -0.0884785 0.114203 
6.77207 -0.669934 -0.727565 -0.089863 -0.105962 0.125062 
6.66617 -0.631607 -0.756618 -0.0993504 -0.125756 0.106201 
6.66746 -0.626908 -0.719284 -0.131549 -0.122722 0.119424 
6.61518 -0.61291 -0.704413 -0.18047 -0.127997 0.128851 
6.48432 -0.549396 -0.67267 -0.237079 -0.181061 0.123089 
6.17218 -0.470965 -0.609672 -0.30311 -0.261745 0.156965 
5.65376 -0.439339 -0.541599 -0.307506 -0.314063 0.140806 
5.10996 -0.579123 -0.466454 -0.29325 -0.0542352 0.150936 
4.96965 -0.749521 -0.440723 -0.239563 -0.057857 0.0213553 
4.74533 -0.989565 -0.494323 -0.171889 0.0119246 0.0607145 
4.61365 -1.07594 -0.410365 -0.258095 0.01033 0.180411 
4.544 -0.965681 -0.444153 -0.270414 0.00944735 -0.00621518 
4.45075 -0.99656 -0.340404 -0.31928 0.00197121 -0.00272406 
4.27936 -0.924587 -0.27393 -0.391575 -0.0640076 0.0393918 
4.27866 -0.905102 -0.332515 -0.316451 -0.0149169 0.0249424 
4.08779 -0.823049 -0.272104 -0.389498 -0.3182 0.058454 
3.93143 -0.873189 -0.136751 -0.488661 -0.36347 0.161742 
3.82795 -0.805976 -0.148778 -0.352389 -0.238335 0.0488779 
3.53156 -0.809727 -0.283603 -0.355713 -0.21578 0.0436696 
3.33169 -0.708215 -0.304933 -0.34713 -0.18857 0.010284 
3.54103 -0.839192 -0.375804 -0.28394 -0.186515 0.051087 
4.01179 -0.737443 -0.316119 -0.363086 -0.286948 0.174703 
4.17295 -0.735791 -0.0919249 -0.384782 -0.312812 0.0768254 
4.63982 -0.322878 0.208823 -0.264865 -0.49338 -0.123222 
5.50499 -0.29068 0.24066 -0.557604 -0.634415 -0.0796092 
5.63682 -0.317123 0.319779 -0.663655 -0.69859 -0.166916 
5.47373 -0.246436 0.35741 -0.728106 -0.632329 -0.159715 
5.33543 -0.216852 0.380791 -0.574633 -0.590849 -0.154045 
4.30519 -0.15249 0.46897 -0.647537 -0.679358 -0.166611 
3.67701 -0.179106 0.173268 -0.410724 -0.517792 -0.351308 
4.43344 -0.22238 0.394355 -0.610433 -0.542867 -0.26729 
5.01327 -0.313939 0.524419 -0.584843 -0.545378 -0.172349 
5.01131 -0.291683 0.553668 -0.699926 -0.573494 -0.110909 
4.80547 -0.21137 0.355947 -0.604145 -0.440592 -0.199777 
5.48199 -0.273266 0.404718 -0.751914 -0.588344 -0.170713 
5.58091 -0.298549 0.347688 -0.778133 -0.561469 -0.150949 
5.63441 -0.288257 0.33669 -0.762809 -0.547291 -0.19838 
5.66664 -0.310164 0.383243 -0.790109 -0.533672 -0.189171 
5.66377 -0.299245 0.376634 -0.764031 -0.555654 -0.176638 
5.71001 -0.311351 0.364654 -0.754943 -0.556621 -0.155468 
5.72117 -0.29486 0.327043 -0.737998 -0.546392 -0.174252 
5.73159 -0.298055 0.341006 -0.7719 -0.521739 -0.195002 
5.69347 -0.282725 0.330367 -0.748738 -0.564648 -0.150267 
5.66913 -0.279795 0.325213 -0.750088 -0.550446 -0.157021 
5.60337 -0.256627 0.30827 -0.729491 -0.563731 -0.126233 
5.54105 -0.260983 0.351929 -0.757307 -0.575779 -0.072208 
5.50197 -0.269121 0.328828 -0.710084 -0.610317 -0.0693425 
5.22757 -0.22826 0.248304 -0.615862 -0.640432 -0.0975772 
4.80055 -0.273818 0.115729 -0.374399 -0.588242 -0.201779 
4.28395 -0.435594 0.256966 -0.00863536 -0.520139 -0.145511 
4.31258 -0.42526 0.168557 -0.175139 -0.506792 -0.205583 
4.16893 -0.543638 0.273827 -0.21913 -0.669255 -0.0611033 
4.25743 -0.706253 0.145083 -0.259051 -0.477212 0.0288103 
4.55289 -0.944812 0.214354 -0.333623 -0.316983 0.171073 
4.65798 -0.64298 0.00136303 -0.183947 -0.177823 0.105498 
4.9465 -0.038055 0.00544502 -0.360866 -0.375989 -0.148969 
5.45737 -0.115382 -0.160323 -0.385512 -0.310507 -0.177325 
5.51435 -0.189078 -0.12744 -0.397796 -0.375846 -0.116238 
5.66159 -0.282731 -0.170637 -0.358522 -0.418627 -0.00628836 
5.80837 -0.393051 -0.131633 -0.458934 -0.41663 0.186162 
5.82031 -0.406037 -0.086416 -0.482241 -0.331352 0.186199 
5.85216 -0.434972 -0.0545202 -0.482327 -0.303495 0.207829 
5.82673 -0.425759 -0.0241445 -0.513864 -0.283485 0.284085 
5.84918 -0.420881 -0.0174727 -0.539897 -0.229187 0.261202 
5.84075 -0.442263 0.0173814 -0.510555 -0.281413 0.308081 
5.81556 -0.415949 0.0479617 -0.544276 -0.24775 0.262172 
5.74261 -0.38144 0.0927815 -0.555197 -0.284477 0.231687 
5.62428 -0.328163 0.0798074 -0.539439 -0.253024 0.195812 
5.42973 -0.241312 0.0665446 -0.520999 -0.26836 0.0805596 
5.15597 -0.0259401 -0.194188 -0.363938 -0.224537 -0.205171 
5.11146 -0.00890815 -0.188146 -0.388041 -0.170337 -0.278497 
5.02521 0.0012849 -0.211826 -0.354524 -0.145684 -0.327275 
4.94162 -0.0233658 -0.182081 -0.380111 -0.125405 -0.375331 
4.83071 -0.0456161 -0.233848 -0.423601 -0.0888863 -0.394015 
4.73217 -0.12501 -0.231854 -0.435238 -0.129653 -0.300085 
4.88537 -0.330374 -0.182468 -0.424754 -0.171056 -0.140016 
4.52267 -0.476388 -0.157706 -0.366854 0.0359406 -0.159149 
4.2703 -0.38424 -0.338197 -0.26079 0.149142 -0.192361 
3.99196 -0.461295 -0.398773 -0.247149 0.156471 -0.0336805 
4.11162 -0.591205 -0.438562 -0.242923 0.251721 -0.0647665 
3.96494 -0.552352 -0.411517 -0.266904 0.207934 -0.0196103 
3.86157 -0.542898 -0.492775 -0.392746 0.0987648 0.0517615 
3.76411 -0.571305 -0.401407 -0.284522 0.0719035 0.0706884 
3.81454 -0.573314 -0.561236 -0.217027 0.199886 -0.0887596 
3.46051 -0.569762 -0.380723 -0.346453 -0.0883098 -0.0367854 
3.58091 -0.515959 -0.605351 -0.218974 0.0288307 -0.120513 
3.44573 -0.434006 -0.55447 -0.352233 -0.111411 -0.0182104 
3.32777 -0.453541 -0.46183 -0.382918 -0.331768 -0.0540675 
3.18156 -0.540771 -0.516565 -0.175558 -0.0262543 -0.0572959 
3.25723 -0.4606 -0.432151 -0.261944 -0.189622 -0.0765479 
3.41032 -0.481334 -0.395528 -0.275015 -0.243732 -0.130209 
3.14661 -0.477361 -0.164388 -0.133614 -0.322607 -0.13618 
3.3202 -0.402593 -0.270206 -0.275608 -0.231809 -0.128984 
3.1976 -0.407997 -0.306909 -0.314012 -0.284315 -0.0837413 
3.19091 -0.581274 -0.471623 -0.329172 -0.150651 -0.00254983 
3.12595 -0.520556 -0.402475 -0.257579 -0.129899 -0.177056 
2.98692 -0.50697 -0.329505 -0.278693 -0.234115 -0.0685855 
2.99492 -0.533282 -0.320874 -0.264278 -0.269138 -0.0277951 
3.0591 -0.461283 -0.379701 -0.197852 -0.232634 -0.193527 
3.02451 -0.481937 -0.35923 -0.227026 -0.396494 -0.143811 
3.10763 -0.426684 -0.359385 -0.292408 -0.236936 -0.0444767 
3.03987 -0.437123 -0.468971 -0.204189 -0.172717 -0.138514 
2.90705 -0.46817 -0.480695 -0.302924 -0.266541 -0.104271 
2.95103 -0.408897 -0.327039 -0.262696 -0.190768 -0.104491 
2.9283 -0.479473 -0.377896 -0.254303 -0.126719 -0.133147 
2.91046 -0.483374 -0.306785 -0.354744 -0.168133 -0.0336245 
2.83353 -0.494858 -0.415402 -0.269504 -0.249637 -0.123406 
2.90143 -0.46493 -0.315984 -0.263 -0.093172 -0.131586 
2.83711 -0.53415 -0.347752 -0.184131 -0.153095 -0.168354 
2.73581 -0.498912 -0.414699 -0.192787 -0.137916 -0.135934 
2.86173 -0.4629 -0.314917 -0.254819 -0.196514 -0.0812523 
2.89993 -0.445316 -0.251596 -0.274364 -0.346625 -0.151673 
2.72281 -0.473165 -0.218427 -0.153523 -0.129404 -0.0746501 
2.74738 -0.529917 -0.264597 -0.244657 -0.182655 -0.132025 
2.60597 -0.532584 -0.310103 -0.253598 -0.120948 -0.0255661 
2.63498 -0.617726 -0.344128 -0.330463 -0.180548 -0.000143402 
2.55666 -0.603067 -0.268963 -0.302939 -0.348503 0.0669293 
2.52126 -0.57492 -0.289326 -0.27953 -0.291177 -0.0427502 
2.56893 -0.566651 -0.271711 -0.272216 -0.222521 -0.00211506 
3.20849 -0.457673 -0.345752 -0.147538 -0.254067 -0.0715089 
3.24324 -0.457652 -0.377635 -0.265933 -0.241085 -0.125452 
3.25848 -0.435699 -0.400499 -0.280097 -0.353617 -0.0170732 
3.3677 -0.527953 -0.660021 -0.183335 -0.00181255 -0.182677 
3.13776 -0.52674 -0.427972 -0.207718 -0.266692 -0.0896872 
3.22747 -0.520686 -0.38159 -0.11553 -0.231016 -0.0658513 
3.23342 -0.514697 -0.369955 -0.283775 -0.229978 -0.0195671 
3.07136 -0.524256 -0.380602 -0.236288 -0.220148 -0.0254781 
3.16612 -0.502671 -0.415502 -0.234503 -0.259943 -0.107014 
3.22058 -0.454453 -0.425317 -0.30233 -0.291075 -0.0668929 
3.12964 -0.399638 -0.45931 -0.32748 -0.30204 -0.0940588 
3.1233 -0.497866 -0.416528 -0.392761 -0.298335 -0.153572 
3.16055 -0.522251 -0.466865 -0.336561 -0.244994 -0.0296308 
3.08398 -0.501912 -0.480004 -0.263038 -0.209626 -0.0112143 
3.19097 -0.495287 -0.454472 -0.326869 -0.194188 -0.0528473 
3.0768 -0.55626 -0.334693 -0.382462 -0.356425 -0.0789762 
3.04391 -0.557147 -0.331177 -0.375456 -0.367675 -0.00915117 
3.08689 -0.57311 -0.269437 -0.330948 -0.291668 -0.0580242 
3.17573 -0.699375 -0.268704 -0.292003 -0.189221 -0.0212136 
2.88315 -0.544065 -0.302536 -0.307587 -0.304229 -0.102952 
2.7908 -0.527892 -0.322609 -0.27273 -0.172738 -0.175199 
2.63525 -0.513635 -0.306085 -0.329625 -0.218913 -0.058486 
2.8996 -0.529489 -0.36393 -0.247362 -0.249974 -0.00362543 
2.84123 -0.462666 -0.396132 -0.347629 -0.287333 -0.159037 
2.79412 -0.405756 -0.328018 -0.404092 -0.33647 -0.198329 
2.85184 -0.45872 -0.320392 -0.402204 -0.459129 -0.135667 
2.88352 -0.426628 -0.294411 -0.319132 -0.466983 -0.107943 
3.20174 -0.40661 -0.200222 -0.247831 -0.351313 -0.0860647 
4.09175 -0.094273 -0.181491 -0.474909 -0.425512 0.113415 
3.52843 -0.13814 -0.231094 -0.30388 -0.424109 -0.0759145 
5.27673 -0.314015 -0.111834 -0.152029 -0.306632 -0.195516 
5.38075 -0.173596 -0.136413 -0.270155 -0.35744 -0.190728 
5.47431 0.073253 -0.422473 -0.328559 -0.198809 -0.488368 
6.04894 -0.0884811 -0.450096 -0.0941571 -0.371921 -0.586802 
6.15696 -0.200632 -0.19199 -0.114542 -0.621007 -0.352975 
6.07656 -0.233402 0.077554 -0.315183 -0.614551 -0.0997034 
6.087 -0.349036 0.268032 -0.391439 -0.550697 0.0390516 
5.68343 -0.419174 0.165792 -0.304858 -0.414763 -0.00606104 
4.40797 -0.0881112 0.326794 -0.422492 -0.559917 -0.0879847 
3.54482 -0.0957255 0.210879 -0.25085 -0.393169 -0.348079 
3.15369 -0.264489 -0.00784682 -0.293146 -0.350569 -0.207475 
2.87023 -0.407745 -0.12519 -0.216187 -0.246996 -0.243955 
2.55897 -0.542126 -0.254407 -0.334131 -0.307088 0.026151 
5.07243 -0.840664 -0.270399 -0.157872 -0.240589 -0.03061 
5.87286 -0.880201 -0.293231 -0.441463 -0.318889 0.131279 
5.53194 -1.16397 0.0287915 -0.538948 -0.267016 0.285502 
5.34755 -0.953154 -0.237006 -0.461946 -0.333743 0.26147 
5.96638 -0.682274 -0.17603 -0.0908857 -0.194021 0.0459859 
6.41714 -0.410974 -0.365002 -0.00867652 -0.299293 -0.244882 
6.62818 -0.318865 -0.566367 -0.163232 -0.0387403 -0.134737 
6.86864 -0.382236 -0.717465 -0.0998392 0.0274945 -0.111526 
7.18068 -0.547584 -0.683097 -0.120815 0.0520355 -0.0769299 
7.23327 -0.569184 -0.695051 -0.174238 0.0587117 -0.084905 
7.24232 -0.577381 -0.696453 -0.212322 0.0393084 -0.0961931 
7.17034 -0.55009 -0.707011 -0.229464 0.0193169 -0.15612 
7.07903 -0.511319 -0.713174 -0.290319 0.0790895 -0.163755 
6.88701 -0.41062 -0.766938 -0.305667 0.131722 -0.217593 
6.65191 -0.321521 -0.807014 -0.240297 0.135007 -0.344944 
6.26431 -0.228863 -0.733255 -0.157443 0.016589 -0.444175 
5.63124 -0.15599 -0.531568 -0.236483 -0.160789 -0.470345 
4.73816 -0.449933 -0.472174 -0.15011 -0.291687 -0.281308 
3.92974 -0.591033 -0.558359 -0.19673 -0.192834 -0.150213 
4.96487 -0.557874 -0.403379 -0.2685 -0.319897 -0.179808 
4.63973 -0.483363 -0.380067 -0.308153 -0.383989 -0.266542 
3.17172 -0.474946 -0.17603 -0.34617 -0.347343 -0.142049 
2.84057 -0.505976 -0.317264 -0.349263 -0.272451 0.00320017 
2.77026 -0.408143 -0.232247 -0.27492 -0.342281 -0.120459 
2.59934 -0.59187 -0.368116 -0.338496 -0.0943153 0.0894423 
4.28805 -0.704322 -0.396679 -0.312601 -0.215483 0.204932 
5.98583 -0.772897 -0.378628 -0.38722 -0.345735 0.167155 
5.68845 -0.593332 0.0693186 -0.37656 -0.685589 0.0224701 
6.85113 -0.562213 -0.154755 -0.465911 -0.484967 0.0478055 
6.88788 -0.557794 -0.287508 -0.464412 -0.41283 0.0482474 
6.65937 -0.56575 -0.282844 -0.400161 -0.380774 -0.0765115 
5.97915 -0.422021 -0.243872 -0.262639 -0.207555 -0.314543 
5.66293 -0.300462 -0.243684 -0.287937 -0.20423 -0.359623 
5.49293 -0.251497 -0.192362 -0.241453 -0.299537 -0.361554 
5.34941 -0.176081 -0.215407 -0.181749 -0.409899 -0.286852 
5.33684 -0.185288 -0.0771833 -0.242301 -0.452885 -0.283294 
5.5918 -0.281591 -0.136792 -0.23071 -0.4338 -0.320508 
5.93462 -0.352507 -0.312655 -0.219488 -0.416628 -0.259226 
6.30193 -0.437226 -0.275609 -0.353032 -0.341981 -0.210069 
6.58804 -0.473542 -0.26516 -0.504885 -0.309874 -0.12134 
6.71836 -0.460793 -0.321615 -0.547784 -0.353005 -0.0438151 
6.68727 -0.402448 -0.396692 -0.475738 -0.435706 -0.0192057 
6.43398 -0.319351 -0.333 -0.489406 -0.450313 -0.0880156 
5.89633 -0.278867 -0.159698 -0.427803 -0.37819 -0.146843 
5.50494 -0.480534 -0.048104 -0.261683 -0.29779 -0.0661739 
5.0916 -0.704771 -0.109798 -0.296094 -0.146521 0.0217037 
4.67449 -0.971543 -0.308244 -0.23835 -0.061061 0.0260407 
4.44854 -0.839479 -0.323587 -0.274884 -0.197527 0.044038 
4.23508 -0.900674 -0.315342 -0.370444 -0.129617 0.166492 
4.11664 -0.871232 -0.290652 -0.407982 -0.135118 0.0622004 
4.15333 -0.9785 -0.31019 -0.205835 -0.0841388 0.137553 
4.216 -1.00932 -0.218957 -0.44197 -0.146621 0.225748 
4.18771 -1.07671 -0.223233 -0.473304 -0.0396155 0.188111 
4.36098 -1.04969 -0.199936 -0.413339 -0.194185 0.231618 
4.85591 -0.894981 -0.344423 -0.385964 -0.277294 0.137973 
5.10698 -0.745043 -0.395476 -0.476478 -0.224577 0.0492987 
5.32293 -0.366631 -0.255172 -0.218159 -0.267071 -0.169302 
6.61614 -0.382609 -0.603615 -0.248362 -0.154301 -0.104009 
6.8024 -0.476356 -0.693692 -0.22484 -0.0351477 -0.0724212 
