8	40	0.378114	-23.971041	0	1.59617	5.883216	0.054941	0.318306	3.675187	0.396759	1.284961	31.034759	5.146542	1.918953	0	0	0	0	0	4.666413	0.70924	0.70924	25.907615	0.366284	0.041732	53.730326	0	-77.701367	0.526485	13.951846	0.173239	9.954831	8.896533	0.054074	0.054074	40	11.230341	23.874477	23.719158	0	0.044014	0	0
8	62	1.651162	-29.397034	0	1.320127	4.460773	0.049083	0.159734	3.759205	0.457735	1.472374	20.129935	4.594973	1.606222	1	62247.9785	0	0	0	4.560191	0.369064	0.369064	27.290508	1.282683	0.041713	53.730053	0	-83.127086	0.527908	16.518075	0.170297	9.576109	8.070075	0.061317	0.061317	40	11.443931	24.41129	25.601495	0	0.041254	0	0
8	43	1.943839	-24.515047	0	2.270996	3.797261	0.069852	0.270907	3.894224	0.527726	1.182536	21.323483	6.327013	2.256259	0	0	0	0	0	4.335092	-0.384099	0.384099	27.885989	1.917134	0.041303	36.766881	0	-61.281928	0.544075	17.401535	0.178092	27.614942	576.423128	0.053675	0.053675	40	12.360929	26.411523	26.920303	0	0.033127	0	0
8	62	2.12249	-25.14651	0	1.265633	5.130935	0.059725	0.1872	3.683483	0.536268	1.657316	16.748731	5.38043	2.030243	0	0	0	0	0	6.869971	-0.93577	0.93577	26.270118	1.364404	0.042029	29.532344	0	-54.678854	0.514974	17.079046	0.147368	39.137081	8197.003102	0.075718	0.075718	40	10.871017	24.659259	28.814872	0	0.04386	0	0
8	42	3.258696	-23.986432	0	2.051278	2.866833	0.088772	0.328437	3.091494	0.496087	1.878072	21.190528	6.230943	2.1918	0	0	0	0	0	8.799238	0.719364	0.719364	23.20039	0.452101	0.040884	34.034105	0	-58.020537	0.482298	17.667174	0.173051	20.662654	115.483773	0.055421	0.055421	40	10.537544	22.622642	27.749511	0	0.033799	0	0
8	61	1.594238	-28.672744	0	3.753181	2.862352	0.037468	0.142977	2.441126	0.446062	1.526349	19.319091	5.051749	1.835668	0	0	0	0	0	8.196457	0.083311	0.083311	20.14479	0.461477	0.041684	42.523907	0	-71.196651	0.451479	19.770635	0.162712	27.739735	593.255884	0.065462	0.065462	40	9.461991	21.435294	28.231032	0	0.042373	0	0
8	42	1.995904	-24.640066	0	1.797766	2.462407	0.068522	0.294554	2.812595	0.459282	0.993965	29.714054	5.604795	1.648016	0	0	0	0	0	5.202502	0.499659	0.499659	16.613567	0.587821	0.041052	34.830079	0	-59.470145	0.418212	15.461793	0.177621	6.943429	3.947011	0.053819	0.053819	40	8.438289	16.737705	30.925084	0	0.03304	0	0
8	57	1.94896	-29.481659	0	2.112754	2.922206	0.042149	0.088235	2.488537	0.387832	2.027701	17.691042	4.803331	1.528501	0	0	0	0	0	4.765688	0.14844	0.14844	18.837689	0.065296	0.041709	53.64754	0	-83.129199	0.415894	16.301472	0.174168	43.947951	24818.62089	0.054761	0.054761	40	8.389774	16.828125	27.939908	0	0.043197	0	0
8	40	1.853392	-24.586272	0	1.640332	2.578248	0.082083	0.354988	3.235584	0.464357	1.571163	30.143219	5.59069	1.865189	0	0	0	0	0	5.360097	0.664262	0.664262	20.81448	0.750793	0.041825	31.022634	0	-55.608906	0.467274	13.410215	0.177621	41.510703	14159.22864	0.053708	0.053708	40	9.840629	20.358079	23.404546	0	0.03304	0	0
8	63	1.952602	-24.641148	0	1.830083	4.029793	0.049391	0.074275	2.683748	0.458027	1.964391	15.090205	5.081387	1.702049	0	0	0	0	0	5.35596	0.05971	0.05971	23.057969	0.811193	0.04273	42.947653	0	-67.588801	0.461246	15.770683	0.182587	46.026413	40052.58019	0.051002	0.051002	40	9.072142	19.309859	25.756593	0	0.042265	0	0
8	42	1.315687	-22.57916	0	1.921201	2.924135	0.051774	0.228659	3.17169	0.452141	1.118059	19.326736	5.002989	1.514139	0	0	0	0	0	1.997507	0.198117	0.198117	22.65691	0.740696	0.041336	35.786636	0	-58.365796	0.474601	17.81166	0.180948	22.17609	164.047528	0.040866	0.040866	40	10.134175	22.409756	25.475329	0	0.050942	0	39.078175
8	58	1.487061	-28.255724	0	2.599267	3.5554	0.054693	0.127286	2.950686	0.494954	1.134339	11.13869	5.291099	1.883707	0	0	0	0	0	2.644282	0.284898	0.284898	24.398342	1.073796	0.040594	46.040091	0	-74.295815	0.456355	17.344661	0.142692	48.239507	66672.10839	0.082576	0.082576	40	9.788211	21.823077	22.884401	0	0.030966	39	24.296048
8	40	2.451336	-26.181691	0	1.36494	4.447198	0.106874	0.420973	3.843251	0.443102	2.047198	23.60029	4.829871	1.735352	0	0	0	0	0	2.969009	0.075313	0.075313	26.382692	0.873779	0.04182	31.613158	0	-57.794849	0.506976	12.230886	0.175788	14.344478	26.192419	0.041677	0.041677	40	11.077717	24.465116	26.62822	0	0.038149	0	0
8	61	1.977355	-25.141919	0	1.516669	4.134662	0.051473	0.171141	3.405415	0.467702	2.425988	10.437216	4.925303	1.707363	0	0	0	0	0	3.336765	-0.324672	0.324672	22.236045	0.665923	0.042408	38.2744	0	-63.416319	0.478653	16.30948	0.182329	18.960849	77.719968	0.016932	0.016932	40	9.91847	22.083682	30.318352	0	0.041288	0	0
8	42	2.089999	-24.016327	0	2.500015	3.934619	0.073184	0.264957	3.592473	0.448065	1.176531	29.06732	6.34302	1.909729	0	0	0	0	0	3.21331	0.751386	0.751386	22.351008	0.91074	0.041553	41.618909	0	-65.635236	0.490903	19.255439	0.089804	47.381689	54721.87333	0.115934	0.115934	40	11.429096	25.686957	24.717685	0	0.03508	0	0
2	58	0.366252	-24.03622	0	3.452608	3.872319	0.046789	0.149766	3.024175	0.585766	1.753994	16.044581	5.714551	1.806859	0	0	0	0	0	4.442411	0.918865	0.918865	21.968979	0.895395	0.041515	11.086807	0	-35.123026	0.477268	18.817315	0.179225	19.052766	79.403811	0.039299	0.039299	40	10.415075	23.27619	24.940532	2.515042	0.04787	0	0
8	44	3.346558	-24.664614	0	1.723364	3.910683	0.060861	0.26575	3.824442	0.529558	1.331733	21.218892	6.091762	2.039525	0	0	0	0	0	5.802184	0.599312	0.599312	30.54877	2.296718	0.041207	36.216577	0	-60.881191	0.525707	16.80576	0.178092	27.725299	591.283886	0.05373	0.05373	40	11.690803	26.041494	28.552023	0	0.033127	0	0
8	61	2.211894	-25.326914	0	1.024758	4.222017	0.086929	0.225037	4.047461	0.531112	2.435384	18.888502	5.129476	1.739048	1	698.52572	0	0	0	7.189841	-0.137423	0.137423	29.234842	1.775636	0.041662	45.436398	0	-70.763311	0.495545	16.263855	0.151579	29.603465	911.738809	0.070208	0.070208	40	10.040071	23.690566	27.320375	0	0.04386	0	0
2	40	1.540453	-24.756461	0	1.23658	2.764825	0.109133	0.374282	3.469692	0.516342	1.387785	16.642446	5.063459	1.628781	1	370.495782	0	0	0	2.375551	0.117618	0.117618	26.454306	1.853734	0.041743	12.652205	0	-37.408665	0.487701	13.703538	0.177778	34.559583	2856.316486	0.05285	0.061106	40	10.501249	24.258065	24.932764	0	0.033069	0	0
8	63	0.673269	-24.840002	0	1.186393	4.123208	0.0616	0.242276	3.583921	0.524344	1.543443	13.906576	5.109473	1.370559	1	2597.787166	0	0	0	2.473346	-0.122929	0.122929	30.494307	2.312982	0.042495	38.343993	0	-63.183995	0.475649	16.624971	0.087652	51.199837	131819.7213	0.117842	0.117842	40	8.989545	21.389558	27.954759	0	0.043478	0	31.073783
8	42	2.217592	-24.876848	0	1.451306	2.966197	0.087654	0.370948	3.314357	0.519652	1.209068	20.193452	5.569225	1.768468	0	0	0	0	0	4.036118	0.525358	0.525358	27.813655	2.215492	0.041453	34.696109	0	-59.572957	0.507055	14.368519	0.164384	23.111144	203.698363	0.05975	0.05975	40	10.669899	23.245098	24.316464	0	0.036693	0	0
8	58	2.167863	-24.702076	0	1.167605	4.212201	0.048779	0.224109	3.44114	0.508751	2.67506	18.574832	4.956578	1.555821	0	0	0	0	0	4.414619	0.168437	0.168437	27.215769	1.586391	0.04189	38.329702	0	-63.031779	0.510061	15.667895	0.177617	22.395051	172.582153	0.036566	0.036566	40	9.533004	21.687805	27.290494	0	0.045126	0	0
8	39	2.731074	-24.92723	4.367761	1.047185	7.292385	0.066342	0.271757	3.720711	0.390777	2.435716	19.490535	3.684916	2.788313	0	0	0	0	0	2.62556	-0.403588	0.403588	24.908909	0.872878	0.041516	38.997504	0	-63.924734	0.584523	12.239641	0.166795	29.912252	978.997923	0.056081	0.056081	40	12.609517	25.766355	27.609335	0	0.036197	0	0
8	60	1.984512	-24.373917	4.54947	1.140399	4.139853	0.042441	0.198741	2.831587	0.449428	3.455246	6.809436	3.926729	2.47449	0	0	0	0	0	4.166564	-0.734614	0.734614	25.34134	0.650398	0.04295	35.306015	0	-59.679932	0.547583	13.024864	0.178092	0.002749	0.000633	0.041923	0.041923	40	11.761117	25.198381	26.098841	0	0.04417	0	0
8	41	2.156382	-25.095	0	1.571048	3.310365	0.104925	0.31929	3.713513	0.496523	0.905284	23.723974	6.442756	2.367445	0	0	0	0	0	4.501254	-0.242025	0.242025	31.547231	2.213691	0.041007	44.363959	0	-69.458959	0.574586	17.31252	0.152577	22.640981	182.695317	0.068935	0.068935	40	11.583037	29.547325	29.612632	0	0.032216	0	0
8	60	1.878869	-24.824262	4.032977	1.468754	4.200055	0.040862	0.25938	3.68665	0.528274	1.359701	15.766839	5.362268	1.829361	1	575.055724	0	0	0	6.720993	-0.655021	0.655021	32.484125	2.352292	0.04132	35.712033	0	-60.536296	0.582242	17.147637	0.175401	16.606331	44.775504	0.036165	0.036165	40	10.935391	28.869565	30.798481	0	0.044563	0	0
2	42	0.350105	-23.931629	0	1.504998	4.025399	0.060659	0.319079	3.635076	0.400494	1.164052	18.806494	4.880964	2.439438	1	3318.326659	0	0	0	5.429655	-0.58052	0.58052	27.877084	0.81495	0.041024	11.367906	0	-35.299535	0.568657	15.417137	0.175723	15.965062	38.491736	0.039811	0.039811	40	12.190925	28.15873	35.440634	2.727622	0.04817	0	0
8	61	1.323878	-23.590207	0	1.51833	3.997438	0.053743	0.236749	3.311752	0.515465	1.263229	12.941374	5.326266	1.763807	1	169.545667	0	0	0	9.796816	-1.290126	1.290126	29.339277	1.467289	0.041192	38.831019	0	-62.421226	0.541504	17.336433	0.170803	14.215924	25.399297	0.056285	0.056285	40	10.748545	25.875519	24.824753	0	0.04562	0	0
8	40	1.831359	-23.501204	0	1.321865	6.907107	0.115421	0.37223	3.766405	0.413576	1.67889	22.572107	5.109376	2.009319	0	0	0	0	0	3.698789	-0.351936	0.351936	31.84037	1.612255	0.041271	41.163666	0	-64.664871	0.573755	14.000213	0.178547	27.573808	570.979923	0.035463	0.053194	40	12.849841	29.218182	30.862437	0	0.043253	0	0
8	62	2.105671	-24.384403	0	0.669423	5.026425	0.060979	0.296154	4.429277	0.457211	1.816355	10.793517	4.937635	1.878501	0	0	0	0	0	4.993788	-0.748775	0.748775	29.823167	1.487443	0.041628	36.190754	0	-60.575156	0.556466	14.562889	0.155102	42.457587	17608.97185	0.07015	0.07015	40	11.709525	28.586207	30.317901	0	0.042517	0	0
8	39	1.391448	-22.949268	0	1.077848	5.490216	0.092113	0.474308	3.661198	0.171005	1.469036	19.79899	3.238019	2.262282	0	0	0	0	0	4.203342	0.499077	0.499077	30.016954	-0.011225	0.041521	36.298154	0	-59.247423	0.590395	10.317385	0.178144	9.65606	8.238596	0.042208	0.042208	40	13.1388	27.833333	27.62034	0	0.051546	0	0
8	60	0.696758	-24.1315	0	0.642953	5.410403	0.061331	0.381526	4.253737	0.397688	2.335787	7.98382	4.814708	2.493996	1	40136.21012	0	0	0	4.471721	0.335948	0.335948	24.791955	0.705571	0.041758	40.101967	0	-64.233467	0.532769	15.247062	0.158416	49.664145	92557.11416	0.067931	0.067931	40	12.226701	26.974138	26.557971	0	0.041254	0	33.90632
8	41	1.62737	-29.265188	0	1.839101	5.567027	0.063117	0.313559	3.527178	0.366591	1.916183	24.432049	4.939783	2.935053	0	0	0	0	0	5.20766	0.062121	0.062121	28.462726	0.38068	0.041409	48.991368	0	-78.256557	0.563838	14.878354	0.164824	17.600962	56.556748	0.064554	0.064554	40	12.943445	27.011765	32.010496	0	0.041876	0	0
8	61	1.67864	-28.486214	0	1.41962	5.017833	0.043171	0.149329	3.373667	0.451634	1.575727	14.367401	4.961219	2.700346	3	49570.20074	0	0	0	6.233815	-0.535292	0.535292	29.702743	0.33754	0.041827	53.29897	0	-81.785184	0.540703	16.247829	0.151795	34.879495	3074.739151	0.070222	0.070222	40	11.392626	27.801527	31.429599	0	0.042735	0	0
8	41	2.784114	-25.492015	0	1.265941	3.428361	0.088769	0.333333	3.981346	0.540454	1.128071	17.517716	6.008686	1.852533	1	93.075377	0	0	0	4.289267	-0.187757	0.187757	31.557576	2.479027	0.041004	37.109629	0	-62.601643	0.564923	15.527157	0.120783	14.650745	28.179277	0.095396	0.095396	40	10.978115	27.715517	30.359911	0	0.034949	0	0
8	61	2.326816	-25.387771	0	1.158639	3.88916	0.048352	0.181287	3.525424	0.473324	1.874663	11.949547	4.942639	1.620065	2	548.458037	0	0	0	6.041289	-0.681343	0.681343	35.030658	2.259111	0.041607	38.81841	0	-64.206181	0.565698	16.830023	0.132384	19.434639	86.793809	0.087122	0.087122	40	11.760303	29.793991	27.288199	0	0.044484	0	39.041169
8	42	2.78466	-24.835806	0	1.131543	6.584167	0.102509	0.293038	4.921503	0.570681	1.044858	19.969477	5.624831	2.791359	1	717.755542	0	0	0	2.202157	-0.271417	0.271417	32.141288	2.507283	0.040813	37.565532	0	-62.401338	0.625516	15.575433	0.169014	54.193767	262648.5738	0.053706	0.053706	40	13.818726	32.26178	31.958637	0	0.050302	0	0
8	55	2.732627	-25.100701	0.379098	0.907258	6.254983	0.06288	0.301075	3.921451	0.436586	2.012354	10.236102	4.574897	1.84073	1	110.32064	0	0	0	3.368264	-0.216096	0.216096	28.615625	1.982065	0.041395	35.741637	0	-60.842338	0.550948	14.655492	0.16918	25.67468	368.375408	0.060486	0.060486	40	11.402726	27.483254	26.642473	0	0.040984	0	39.885063
8	39	1.813638	-23.771899	0	1.411578	3.421325	0.097223	0.324507	3.70252	0.511178	1.809986	24.651664	5.74555	1.990613	0	0	0	0	0	5.306542	0.696336	0.696336	29.177707	2.177123	0.040839	36.678644	0	-60.450543	0.543195	12.848637	0.151373	10.948584	11.44109	0.069271	0.069271	40	11.648976	26.747253	32.993838	0	0.038149	0	0
8	60	2.102104	-23.398943	0	1.260725	2.930133	0.053789	0.30038	3.318463	0.490838	1.689014	9.724784	4.673705	1.383676	2	35575.66924	0	0	0	5.938413	0.28854	0.28854	30.145479	1.954672	0.041235	34.05554	0	-57.454482	0.531112	15.345911	0.137979	37.490476	5610.094285	0.080345	0.080345	40	10.605891	25.194444	29.498959	0	0.043554	0	0
8	42	3.11424	-25.57481	0	1.419537	3.511521	0.108696	0.268473	4.31274	0.584071	0.903104	20.884369	5.948791	2.244697	0	0	0	0	0	4.839907	-0.468127	0.468127	34.187425	2.906542	0.041076	35.745259	0	-61.320068	0.604824	16.265623	0.144869	52.770708	189264.202	0.074095	0.074095	40	12.41267	31.696335	29.712832	0	0.050302	0	0
8	54	2.163046	-25.789874	3.709016	1.365098	4.098648	0.077192	0.3744	3.895143	0.442273	2.449053	14.256227	4.876718	1.662613	1	941.625276	0.010246	2359525.975	0.002623	6.563817	-0.526366	0.526366	36.331288	2.520766	0.041161	38.257591	0	-64.047465	0.554309	13.826588	0.180984	28.707196	741.53952	0.050397	0.050397	40	10.463629	27.336449	25.176917	0	0.040984	0	39.781113
8	41	1.909084	-24.088348	0	2.39821	2.859921	0.111893	0.284461	3.208423	0.45844	1.756526	36.283605	6.282889	2.37615	0	0	0.021949	2715486.819	0.005619	9.506918	0.575219	0.575219	22.550621	0.719085	0.0408	34.799018	0	-58.887366	0.465921	17.664863	0.176997	31.897853	1547.051284	0.041575	0.041575	40	10.572464	23.086792	31.243579	0	0.054873	0	0
8	59	1.579425	-23.967359	0	2.824453	3.69447	0.048902	0.110778	2.964593	0.497005	1.916693	16.571813	5.582198	1.825773	0	0	0	0	0	8.03055	0.171345	0.171345	22.808672	0.876614	0.041177	31.463467	0	-55.430826	0.473086	19.773202	0.180527	25.185754	329.046704	0.039348	0.039348	40	9.778531	21.061538	27.144389	0	0.041789	0	0
8	41	1.706666	-24.001337	0	2.255104	2.680165	0.077068	0.28592	3.335252	0.415038	1.087499	23.456452	5.808207	1.808717	0	0	0	0	0	9.409091	0.807392	0.807392	21.024866	0.902937	0.040773	47.603583	0	-71.60492	0.474598	17.671579	0.18317	15.45425	34.109532	0.019628	0.019628	40	9.89812	21.637168	30.860907	0	0.036693	0	0
8	61	1.841105	-28.995001	0	2.235	3.365422	0.047437	0.125206	2.650268	0.510563	2.635184	16.563011	5.438194	1.816506	0	0	0	0	0	7.753804	0.091388	0.091388	19.507411	0.437351	0.041749	44.226565	0	-73.221566	0.452904	19.174217	0.180322	24.964655	312.664613	0.018131	0.018131	40	9.372852	20.195745	26.874286	0	0.044723	0	0
8	43	0.450693	-24.040672	0	3.117937	3.334853	0.071394	0.264192	2.988104	0.553979	1.166349	40.553923	8.035028	3.059606	0	0	0	0	0	8.332571	1.036582	1.036582	23.61959	1.543779	0.041146	36.540522	0	-60.581194	0.502246	19.979914	0.169412	23.264713	211.066136	0.056035	0.056035	40	10.792441	23.050193	26.032285	0	0.033937	0	0
2	58	0.34839	-24.017341	0	3.113037	3.331819	0.049378	0.126214	2.60735	0.53064	1.865395	19.325798	5.506024	1.943231	0	0	0	0	0	7.012981	0.139786	0.139786	22.762989	1.102815	0.041802	11.343819	0	-35.36116	0.464591	19.149974	0.130093	48.760001	75161.30259	0.084516	0.084516	40	9.557739	20.417778	24.619897	0	0.046729	0	0
8	40	1.916532	-29.194717	0	2.571391	2.997289	0.077646	0.291329	3.132928	0.438511	1.400285	33.539316	6.544492	2.322765	0	0	0.021441	26788414.01	0.003012	9.224744	0.870087	0.870087	22.611472	1.289029	0.041159	49.360689	0	-78.555406	0.479528	18.475146	0.177015	20.277508	105.598436	0.052715	0.052715	40	10.577658	22.708487	28.21377	0	0.032161	0	0
8	60	1.730205	-24.26693	0	2.447531	3.005435	0.064778	0.136701	2.925027	0.53744	1.817025	13.844803	5.190473	1.797374	1	3394.579154	0	0	0	8.057902	0.077437	0.077437	21.114902	1.015024	0.041728	44.582441	0	-68.849371	0.445603	19.25007	0.183206	45.652428	36747.77043	0.034526	0.034526	40	9.531731	20.348548	27.386335	0	0.031807	0	35.568573
8	41	1.729211	-23.96916	0	3.6097	2.857606	0.059245	0.245383	2.887277	0.453857	1.275141	34.896275	6.162242	1.967679	0	0	0	0	0	10.355434	0.734742	0.734742	20.842148	0.860826	0.040536	36.957011	0	-60.926171	0.451065	18.17346	0.166526	18.698236	73.100928	0.057833	0.057833	40	10.118455	20.748815	31.773065	0	0.035162	0	0
8	60	2.203151	-24.168635	0	2.274494	2.890819	0.045776	0.200405	2.724746	0.419055	2.348444	17.08435	5.22372	1.621555	0	0	0	0	0	8.291587	0.004063	0.004063	19.171264	0.252943	0.041184	42.985157	0	-67.153792	0.44069	17.894379	0.177449	24.60242	287.56392	0.018891	0.018891	40	9.043768	19.726496	29.169765	0	0.046211	0	0
2	41	0.833742	-23.665493	0	3.291836	2.689547	0.074032	0.317073	3.083625	0.444021	1.442488	43.840077	6.287308	1.834307	0	0	0.03632	6127628.763	0.006501	9.374563	0.711647	0.711647	20.184773	0.585416	0.040782	11.573561	0	-35.239053	0.466251	18.420253	0.162712	33.466438	2220.487139	0.061726	0.061726	40	10.04016	21.339806	28.708785	0	0.03632	0	0
8	60	0.228554	-28.572981	0	2.668975	3.29949	0.051715	0.11746	2.70569	0.53911	1.835184	16.205066	5.277462	1.856407	1	19155.67284	0	0	0	7.195886	0.184196	0.184196	22.100637	1.05554	0.042168	43.900299	0	-72.47328	0.462487	18.958264	0.180366	33.573684	2276.028013	0.044269	0.044269	40	9.400279	20.29249	24.890719	0	0.04697	0	0
8	41	2.104141	-23.824001	0	3.355911	2.750567	0.08044	0.253079	3.122686	0.497459	0.877125	36.240467	6.351909	2.056746	0	0	0	0	0	8.506965	0.765581	0.765581	21.061981	1.157228	0.041331	37.416284	0	-61.240285	0.470665	20.420739	0.166957	19.820691	94.955319	0.056906	0.056906	40	10.566876	22.153846	27.424436	0	0.045767	0	0
