2.000000	10.000000	0.093382	1.240964	3.333333	0.299027	7.777777	
2.000000	10.000000	0.101916	1.244681	3.304487	0.304550	7.615149	
2.000000	10.000000	0.125822	1.381443	3.422794	0.526942	8.292726	
2.000000	10.000000	0.136560	1.253968	3.444828	0.318468	8.422009	
2.000000	10.000000	0.192721	1.429448	2.757062	0.613873	4.844329	
2.000000	10.000000	0.258251	1.768362	2.335065	1.358741	3.117464	
2.000000	10.000000	0.290523	2.062893	2.237430	2.192635	2.768664	
2.000000	10.000000	0.325843	2.026882	1.911765	2.081368	1.743080	
2.000000	10.000000	0.362983	2.256983	1.985994	2.836991	1.958179	
2.000000	10.000000	0.414400	2.302222	1.989130	2.998005	1.967509	
2.000000	10.000000	0.409597	2.287081	1.757653	2.943659	1.331691	
2.000000	10.000000	0.437607	2.560000	1.807692	3.993600	1.460059	
2.000000	10.000000	0.449584	2.715084	1.648199	4.656596	1.068362	
2.000000	10.000000	0.468989	3.083799	1.509662	6.426016	0.769417	
2.000000	10.000000	0.586142	4.637037	1.407643	16.865072	0.573816	
2.000000	10.000000	0.620591	6.027778	1.401408	30.306326	0.562537	
2.000000	10.000000	0.669710	8.677419	1.174041	66.620171	0.204332	
1.000000	30.000000	0.000000	1.000000	23.812500	0.000000	543.222656	
1.000000	30.000000	0.022277	1.000000	8.586958	0.000000	65.148895	
1.000000	30.000000	0.050139	1.125000	8.119047	0.140625	57.799885	
1.000000	30.000000	0.061662	1.150000	7.142858	0.172500	43.877560	
1.000000	30.000000	0.089059	1.206897	7.159999	0.249703	44.105583	
1.000000	30.000000	0.108992	1.176471	4.880596	0.207612	18.939625	
1.000000	30.000000	0.176991	1.395349	4.573770	0.551650	16.345604	
1.000000	30.000000	0.187831	1.290909	3.935898	0.375537	11.555392	
1.000000	30.000000	0.256484	1.435484	3.108434	0.625130	6.553928	
1.000000	30.000000	0.218225	1.467742	2.990826	0.686525	5.954213	
1.000000	30.000000	0.245050	1.434783	3.351649	0.623819	7.881899	
1.000000	30.000000	0.334218	1.938462	2.614583	1.819172	4.221462	
1.000000	30.000000	0.394472	2.415385	2.295238	3.418698	2.972880	
1.000000	30.000000	0.429612	2.360000	2.422680	3.209600	3.446699	
1.000000	30.000000	0.474359	2.102273	1.798246	2.317277	1.435442	
1.000000	30.000000	0.414169	2.491803	2.263158	3.717280	2.858726	
1.000000	30.000000	0.726257	6.842104	1.814815	39.972286	1.478738	
2.000000	10.000000	0.011618	1.000000	6.110498	0.000000	31.227690	
2.000000	10.000000	0.021891	1.086957	5.123853	0.094518	21.130016	
2.000000	10.000000	0.031281	1.066667	4.930348	0.071111	19.377987	
2.000000	10.000000	0.040330	1.189189	4.171315	0.224982	13.228553	
2.000000	10.000000	0.057441	1.245283	4.314742	0.305447	14.302252	
2.000000	10.000000	0.064959	1.092308	4.120967	0.100828	12.861404	
2.000000	10.000000	0.092382	1.212766	4.307692	0.258035	14.248520	
2.000000	10.000000	0.162115	1.415385	2.881818	0.587929	5.423058	
2.000000	10.000000	0.162023	1.453704	2.416667	0.659551	3.423611	
2.000000	10.000000	0.189854	1.553459	3.063953	0.859776	6.323857	
2.000000	10.000000	0.215179	1.544910	2.696275	0.841837	4.573625	
2.000000	10.000000	0.230228	1.679487	2.446928	1.141190	3.540526	
2.000000	10.000000	0.268711	1.773809	1.864368	1.372591	1.611500	
2.000000	10.000000	0.318803	1.903061	2.097368	1.718581	2.301585	
2.000000	10.000000	0.393648	2.524691	1.735537	3.849375	1.276552	
2.000000	10.000000	0.385488	2.500000	1.693750	3.750001	1.175039	
2.000000	10.000000	0.488646	3.192308	1.665753	6.998522	1.108981	
2.000000	10.000000	0.501341	3.280702	1.685801	7.482301	1.156123	
2.000000	10.000000	0.425706	3.092715	1.384615	6.472172	0.532544	
2.000000	10.000000	0.502246	3.408537	1.454068	8.209585	0.660246	
2.000000	10.000000	0.637563	5.557523	1.347170	25.328535	0.467697	
2.000000	10.000000	0.622869	5.803739	1.357401	27.879646	0.485136	
1.000000	30.000000	0.038123	1.000000	7.809524	0.000000	53.179142	
1.000000	30.000000	0.082051	1.280000	6.754716	0.358400	38.871479	
1.000000	30.000000	0.153646	1.340909	4.850746	0.457128	18.678988	
1.000000	30.000000	0.190476	1.551020	4.306667	0.854644	14.240714	
1.000000	30.000000	0.223350	1.419355	4.135135	0.595213	12.964210	
1.000000	30.000000	0.272727	1.684211	3.605634	1.152355	9.394961	
1.000000	30.000000	0.319149	1.764706	3.011765	1.349481	6.058962	
1.000000	30.000000	0.297710	1.720588	3.631579	1.239836	9.556787	
1.000000	30.000000	0.334171	1.873240	2.500000	1.635787	3.750001	
1.000000	30.000000	0.400000	1.893333	1.936364	1.691378	1.813141	
1.000000	30.000000	0.421965	1.921053	2.061856	1.769390	2.189393	
1.000000	30.000000	0.418367	2.460000	1.879121	3.591599	1.651974	
1.000000	30.000000	0.512626	2.780822	1.873786	4.952149	1.637289	
1.000000	30.000000	0.560647	3.466666	1.567308	8.551109	0.889146	
1.000000	30.000000	0.584656	3.683334	1.554455	9.883613	0.861876	
1.000000	30.000000	0.603675	4.035088	1.540816	12.246843	0.833299	
1.000000	30.000000	0.648000	5.400000	1.389474	23.759998	0.541163	
