62	1.863829	-23.947952	2.170054	3.692607	0.048769	2.891871	0.563308	1.914258	5.18621	6.624477	0.270817	23.563705	33.617078	18.907511	0.17912	0	0	40	9.05303	22.129032
80	0.896511	-24.508808	1.433082	3.678407	0.072437	2.568782	0.356084	3.963833	4.505176	6.793539	0.426168	19.848207	11.764055	13.494848	0.171743	0.055969	0.055969	40	7.851679	18.39823
42	1.495021	-28.866921	2.219246	4.487348	0.080461	3.506368	0.494946	1.83725	6.259787	6.178842	0.311906	24.386273	49.549635	16.838756	0.18015	0.034262	0.034262	40	10.047383	24.84375
45	1.988048	-28.354803	1.915874	2.89498	0.06221	3.484996	0.538282	1.236202	6.23376	4.76517	0.318816	26.529564	49.438587	19.758268	0.173599	0.054862	0.054862	40	9.979607	24.268293
59	2.070995	-24.22033	1.845935	4.026772	0.056798	3.344385	0.517535	1.75764	5.346215	6.950777	0.157393	24.206946	43.813132	20.771909	0.174717	0.040085	0.040085	40	9.055439	22.240964
77	1.868937	-24.588596	1.106625	3.704422	0.08339	2.895997	0.458735	6.076315	4.515213	7.537905	0.423578	22.178226	28.342483	12.356289	0.179791	0.035508	0.035508	40	8.177414	19
41	2.319143	-24.503519	1.650993	3.175458	0.073616	3.113337	0.415538	2.297948	5.224651	5.147407	0.628161	21.483585	31.889799	12.616215	0.166292	0.060802	0.060802	40	9.104397	19.971292
41	1.935077	-24.862747	1.129277	3.199456	0.074128	3.370434	0.541109	1.436222	5.225742	3.765262	0.455674	23.214256	32.967142	13.098852	0.162783	0.063951	0.063951	40	9.365517	20.11236
62	0.439938	-24.728418	1.200114	3.396608	0.067083	3.182332	0.560452	2.498029	5.068013	4.632945	0.466861	23.520005	43.137128	16.265696	0.170182	0.056195	0.056195	40	8.628845	19.314815
76	0.567159	-30.627953	0.95133	3.09854	0.096828	2.910623	0.37569	5.794831	3.971084	4.704479	0.036829	19.193045	39.925113	10.91632	0.178983	0.053429	0.053429	40	7.818901	16.729323
42	2.210424	-24.072623	1.876461	2.942135	0.093742	3.879142	0.506859	1.424728	6.020726	6.292033	0.550057	25.166222	37.481147	15.754349	0.172308	0.054247	0.054247	40	11.286059	24.459677
41	0.329887	-24.473021	1.229557	3.170214	0.115257	4.246852	0.544251	1.503983	5.582871	4.705651	0.203651	25.332106	10.477967	14.081793	0.179655	0.039362	0.039362	40	10.46723	23.160305
62	0.351826	-28.989925	1.565247	4.547944	0.05736	3.451652	0.555572	1.867705	5.390772	6.597418	0.049995	23.988714	10.812161	17.137566	0.1829	0.037683	0.037683	40	9.750655	22.325
74	2.460129	-25.418443	0.729064	4.579242	0.112307	3.510842	0.406897	6.290197	4.135021	6.017505	0.375288	21.893668	39.778815	12.430402	0.183673	0.034502	0.034502	40	8.819043	19.150794
41	3.368296	-24.595416	1.353808	3.258095	0.090563	3.380451	0.47542	1.877647	5.467164	2.961109	0.123657	23.482846	34.548105	13.762624	0.174778	0.054532	0.07271	40	10.458244	22.709402
43	0.251573	-24.700268	0.957136	4.243432	0.10011	3.944459	0.460594	2.113898	3.899111	2.009315	0.08234	23.304856	47.60868	12.603198	0.178261	0.018634	0.018634	40	11.57118	23.796078
58	0.151976	-24.875719	1.516228	3.750239	0.056602	3.029836	0.445513	2.03657	4.446948	3.651098	0.369932	21.95839	53.885858	16.717953	0.178078	0.053357	0.069351	40	10.518322	21.7
70	0.096681	-26.012969	0.474449	6.475913	0.135704	3.619854	0.297606	5.453384	3.847044	2.554802	0.21386	17.343222	41.44995	11.734754	0.180645	0.036698	0.036698	40	9.376925	19.043825
40	0.378114	-23.971041	1.59617	5.883216	0.054941	3.675187	0.396759	1.284961	5.146542	4.666413	0.70924	25.907615	53.730326	13.951846	0.173239	0.054074	0.054074	40	11.230341	23.874477
45	0.109344	-24.482561	0.94977	4.862537	0.096055	4.280172	0.551158	1.670102	4.127296	3.126721	0.408927	27.012452	11.845248	13.450659	0.169565	0.055844	0.055844	40	11.527436	24.479401
62	1.651162	-29.397034	1.320127	4.460773	0.049083	3.759205	0.457735	1.472374	4.594973	4.560191	0.369064	27.290508	53.730053	16.518075	0.170297	0.061317	0.061317	40	11.443931	24.41129
70	3.028166	-26.064994	0.710552	4.153533	0.103214	3.300095	0.334828	4.010985	4.305407	3.343818	0.090056	19.726938	35.305303	12.398956	0.122852	0.092925	0.092925	40	9.285099	20.439834
43	1.943839	-24.515047	2.270996	3.797261	0.069852	3.894224	0.527726	1.182536	6.327013	4.335092	0.384099	27.885989	36.766881	17.401535	0.178092	0.053675	0.053675	40	12.360929	26.411523
38	3.246967	-25.097903	0.939124	4.154714	0.095471	4.137885	0.56365	1.68198	5.760776	3.246039	0.309745	29.496065	34.035373	13.149253	0.180301	0.051138	0.051138	40	11.135265	24.719697
62	2.12249	-25.14651	1.265633	5.130935	0.059725	3.683483	0.536268	1.657316	5.38043	6.869971	0.93577	26.270118	29.532344	17.079046	0.147368	0.075718	0.075718	40	10.871017	24.659259
71	3.945627	-26.885472	0.697759	3.781924	0.106456	2.976103	0.341769	5.990917	4.022636	4.042576	0.358851	20.509296	37.160334	10.070884	0.159468	0.067744	0.067744	40	8.732219	20.637097
42	3.258696	-23.986432	2.051278	2.866833	0.088772	3.091494	0.496087	1.878072	6.230943	8.799238	0.719364	23.20039	34.034105	17.667174	0.173051	0.055421	0.055421	40	10.537544	22.622642
42	1.774336	-28.877033	1.510295	3.628778	0.094056	3.397359	0.521937	1.581645	5.907698	6.433372	0.4358	24.664547	48.738482	16.313122	0.175152	0.053447	0.053447	40	9.6858	21.749077
61	1.594238	-28.672744	3.753181	2.862352	0.037468	2.441126	0.446062	1.526349	5.051749	8.196457	0.083311	20.14479	42.523907	19.770635	0.162712	0.065462	0.065462	40	9.461991	21.435294
79	0.437881	-29.4832	1.550871	3.374874	0.113123	2.727831	0.393104	5.147629	4.183129	7.445388	0.099395	17.141188	40.004615	13.309409	0.180161	0.036191	0.036191	40	8.091794	17.532847
42	1.995904	-24.640066	1.797766	2.462407	0.068522	2.812595	0.459282	0.993965	5.604795	5.202502	0.499659	16.613567	34.830079	15.461793	0.177621	0.053819	0.053819	40	8.438289	16.737705
42	1.57407	-28.933351	1.400154	3.771031	0.073813	2.85942	0.508258	1.770004	5.077697	3.623141	0.248229	20.019885	54.633381	12.867878	0.182125	0.048305	0.056792	40	8.501533	17.675676
57	1.94896	-29.481659	2.112754	2.922206	0.042149	2.488537	0.387832	2.027701	4.803331	4.765688	0.14844	18.837689	53.64754	16.301472	0.174168	0.054761	0.054761	40	8.389774	16.828125
77	0.590778	-29.751543	1.247667	2.430911	0.100856	2.608597	0.391708	3.958726	4.204546	4.551482	0.044187	15.0765	42.960084	12.733503	0.186079	0.035273	0.035273	40	7.4759	15.544118
40	1.853392	-24.586272	1.640332	2.578248	0.082083	3.235584	0.464357	1.571163	5.59069	5.360097	0.664262	20.81448	31.022634	13.410215	0.177621	0.053708	0.053708	40	9.840629	20.358079
42	2.376227	-24.370186	1.382068	2.891382	0.066561	3.140556	0.603034	2.160133	5.672386	4.570837	0.433651	25.33075	36.690011	13.629155	0.167864	0.058376	0.058376	40	9.335407	20.081784
63	1.952602	-24.641148	1.830083	4.029793	0.049391	2.683748	0.458027	1.964391	5.081387	5.35596	0.05971	23.057969	42.947653	15.770683	0.182587	0.051002	0.051002	40	9.072142	19.309859
69	2.160098	-25.42995	1.265349	3.444066	0.082745	2.517798	0.363454	6.497035	4.224906	5.625454	0.10466	18.188976	33.263593	12.160258	0.180977	0.017365	0.017365	40	8.239592	17.642336
42	1.315687	-22.57916	1.921201	2.924135	0.051774	3.17169	0.452141	1.118059	5.002989	1.997507	0.198117	22.65691	35.786636	17.81166	0.180948	0.040866	0.040866	40	10.134175	22.409756
42	1.722791	-27.815059	1.745081	2.459628	0.058309	3.279643	0.513641	1.186084	5.204958	1.745336	0.245214	23.181313	45.273275	15.620975	0.18383	0.034287	0.034287	40	10.259986	21.893617
58	1.487061	-28.255724	2.599267	3.5554	0.054693	2.950686	0.494954	1.134339	5.291099	2.644282	0.284898	24.398342	46.040091	17.344661	0.142692	0.082576	0.082576	40	9.788211	21.823077
67	3.568966	-29.22052	1.252834	3.992987	0.06694	2.94406	0.457217	5.553607	4.41534	2.879161	0.206993	20.913004	43.074075	12.948393	0.166584	0.060022	0.060022	40	8.306506	17.636364
40	2.451336	-26.181691	1.36494	4.447198	0.106874	3.843251	0.443102	2.047198	4.829871	2.969009	0.075313	26.382692	31.613158	12.230886	0.175788	0.041677	0.041677	40	11.077717	24.465116
46	2.144101	-29.973171	1.450676	4.288711	0.067501	3.486392	0.554131	2.172202	5.036084	1.662289	0.185378	27.480669	54.076528	14.052225	0.156031	0.069247	0.069247	40	11.701706	26.594203
61	1.977355	-25.141919	1.516669	4.134662	0.051473	3.405415	0.467702	2.425988	4.925303	3.336765	0.324672	22.236045	38.2744	16.30948	0.182329	0.016932	0.016932	40	9.91847	22.083682
70	3.180895	-27.694729	0.872115	4.490944	0.106553	3.360926	0.368862	8.823277	3.938761	2.163889	0.152858	18.523272	34.763405	10.636091	0.182896	0.034171	0.034171	40	9.39479	20.066946
42	2.089999	-24.016327	2.500015	3.934619	0.073184	3.592473	0.448065	1.176531	6.34302	3.21331	0.751386	22.351008	41.618909	19.255439	0.089804	0.115934	0.115934	40	11.429096	25.686957
43	1.767452	-28.616687	1.287995	4.606078	0.08374	4.391065	0.442457	1.444791	4.667202	2.425648	0.594231	23.693502	54.653363	17.871009	0.156164	0.069678	0.069678	40	11.834532	25.198413
58	0.366252	-24.03622	3.452608	3.872319	0.046789	3.024175	0.585766	1.753994	5.714551	4.442411	0.918865	21.968979	11.086807	18.817315	0.179225	0.039299	0.039299	40	10.415075	23.27619
74	0.594804	-24.816407	1.531269	3.700514	0.060498	2.610644	0.431016	8.237188	4.277227	4.200599	0.64006	19.320192	11.015305	12.997091	0.179562	0.037551	0.037551	40	8.732963	18.680851
44	3.346558	-24.664614	1.723364	3.910683	0.060861	3.824442	0.529558	1.331733	6.091762	5.802184	0.599312	30.54877	36.216577	16.80576	0.178092	0.05373	0.05373	40	11.690803	26.041494
39	1.929956	-25.271701	1.005671	3.385221	0.105801	4.077574	0.566152	1.43997	5.501238	4.937947	0.313607	31.482974	54.391784	12.758295	0.180301	0.050987	0.050987	40	10.613453	24.889706
61	2.211894	-25.326914	1.024758	4.222017	0.086929	4.047461	0.531112	2.435384	5.129476	7.189841	0.137423	29.234842	45.436398	16.263855	0.151579	0.070208	0.070208	40	10.040071	23.690566
71	3.728979	-26.435983	0.974462	3.585354	0.109363	3.370568	0.344369	5.134216	4.233168	5.786374	0.235877	25.68961	45.047547	11.918323	0.139535	0.081226	0.081226	40	8.578156	20.577617
40	1.540453	-24.756461	1.23658	2.764825	0.109133	3.469692	0.516342	1.387785	5.063459	2.375551	0.117618	26.454306	12.652205	13.703538	0.177778	0.05285	0.061106	40	10.501249	24.258065
45	0.143036	-24.642541	1.268973	3.079779	0.06623	3.715562	0.530713	0.911377	5.635033	1.594158	0.046442	30.323849	10.801664	15.803383	0.140377	0.077032	0.077032	40	10.314689	23.306667
63	0.673269	-24.840002	1.186393	4.123208	0.0616	3.583921	0.524344	1.543443	5.109473	2.473346	0.122929	30.494307	38.343993	16.624971	0.087652	0.117842	0.117842	40	8.989545	21.389558
73	2.622072	-26.002341	0.515212	4.753199	0.118282	3.67625	0.472076	2.730307	4.412104	2.358728	0.079794	22.321871	33.003806	10.586156	0.164499	0.063068	0.066411	40	7.591853	18.866142
42	2.217592	-24.876848	1.451306	2.966197	0.087654	3.314357	0.519652	1.209068	5.569225	4.036118	0.525358	27.813655	34.696109	14.368519	0.164384	0.05975	0.05975	40	10.669899	23.245098
41	1.892711	-24.994524	1.332613	3.155507	0.082174	3.377425	0.585047	1.779532	4.193581	2.931701	0.317217	30.945528	35.199513	11.631194	0.182069	0.0355	0.0355	40	10.359527	23.463035
58	2.167863	-24.702076	1.167605	4.212201	0.048779	3.44114	0.508751	2.67506	4.956578	4.414619	0.168437	27.215769	38.329702	15.667895	0.177617	0.036566	0.036566	40	9.533004	21.687805
70	2.849813	-30.993361	0.795252	3.812554	0.104397	3.526508	0.350755	5.826758	4.415566	3.427103	0.133855	19.324268	40.040738	11.408624	0.175401	0.054208	0.054208	40	7.971571	17.415638
39	2.731074	-24.92723	1.047185	7.292385	0.066342	3.720711	0.390777	2.435716	3.684916	2.62556	0.403588	24.908909	38.997504	12.239641	0.166795	0.056081	0.056081	40	12.609517	25.766355
42	1.868143	-24.99683	0.769607	4.687573	0.084836	3.970548	0.466328	2.147381	2.280133	1.725624	0.196231	28.149829	30.402964	11.015513	0.182781	0.033758	0.033758	40	13.293473	28.503401
60	1.984512	-24.373917	1.140399	4.139853	0.042441	2.831587	0.449428	3.455246	3.926729	4.166564	0.734614	25.34134	35.306015	13.024864	0.178092	0.041923	0.041923	40	11.761117	25.198381
61	2.77084	-26.724606	0.43644	5.308817	0.115901	3.068036	0.311789	9.954247	3.053457	1.757571	0.049614	19.124648	52.841409	6.832789	0.157311	0.068569	0.068569	40	10.097564	21.573643
41	2.156382	-25.095	1.571048	3.310365	0.104925	3.713513	0.496523	0.905284	6.442756	4.501254	0.242025	31.547231	44.363959	17.31252	0.152577	0.068935	0.068935	40	11.583037	29.547325
41	2.509615	-25.289782	1.099294	3.642035	0.105884	3.986252	0.535097	1.626913	5.183389	4.734007	0.177819	32.819323	33.446418	12.910487	0.182332	0.0362	0.0362	40	12.565699	28.387597
60	1.878869	-24.824262	1.468754	4.200055	0.040862	3.68665	0.528274	1.359701	5.362268	6.720993	0.655021	32.484125	35.712033	17.147637	0.175401	0.036165	0.036165	40	10.935391	28.869565
69	2.69804	-26.161957	0.528749	4.496838	0.082979	4.486214	0.380641	6.453144	4.416103	5.523995	0.508482	29.072582	35.503204	11.331474	0.176532	0.053348	0.053348	40	9.95286	23.74026
42	0.350105	-23.931629	1.504998	4.025399	0.060659	3.635076	0.400494	1.164052	4.880964	5.429655	0.58052	27.877084	11.367906	15.417137	0.175723	0.039811	0.039811	40	12.190925	28.15873
41	1.782493	-23.892387	0.704813	4.821489	0.095598	5.127519	0.449342	1.485801	4.470623	2.981912	0.357924	34.04302	49.265062	13.083262	0.182125	0.034433	0.034433	40	13.400335	30.731183
61	1.323878	-23.590207	1.51833	3.997438	0.053743	3.311752	0.515465	1.263229	5.326266	9.796816	1.290126	29.339277	38.831019	17.336433	0.170803	0.056285	0.056285	40	10.748545	25.875519
68	2.264033	-25.635434	0.529861	4.492653	0.086905	3.594563	0.320495	4.506371	3.84459	4.867902	0.317586	25.236847	38.611967	11.124998	0.183389	0.040796	0.050573	40	10.049384	22.915663
40	1.831359	-23.501204	1.321865	6.907107	0.115421	3.766405	0.413576	1.67889	5.109376	3.698789	0.351936	31.84037	41.163666	14.000213	0.178547	0.035463	0.053194	40	12.849841	29.218182
43	1.797888	-23.909714	0.904335	5.614378	0.084206	4.372206	0.504525	1.494265	4.807243	2.954103	0.394359	32.864377	35.673439	13.828862	0.159441	0.064967	0.064967	40	13.292066	30.151261
62	2.105671	-24.384403	0.669423	5.026425	0.060979	4.429277	0.457211	1.816355	4.937635	4.993788	0.748775	29.823167	36.190754	14.562889	0.155102	0.07015	0.07015	40	11.709525	28.586207
68	3.915945	-25.73642	0.613611	6.051708	0.097565	3.607036	0.415546	6.112637	4.356843	3.300613	0.319974	27.236545	42.084639	11.022159	0.150268	0.072665	0.074844	40	10.096437	24.264317
39	1.391448	-22.949268	1.077848	5.490216	0.092113	3.661198	0.171005	1.469036	3.238019	4.203342	0.499077	30.016954	36.298154	10.317385	0.178144	0.042208	0.042208	40	13.1388	27.833333
46	1.910955	-24.299847	1.272882	4.956986	0.096846	3.411276	0.602261	1.059037	5.525649	2.191223	0.299244	32.62017	54.471693	13.631209	0.182655	0.035933	0.035933	40	12.445777	27.923077
60	0.696758	-24.1315	0.642953	5.410403	0.061331	4.253737	0.397688	2.335787	4.814708	4.471721	0.335948	24.791955	40.101967	15.247062	0.158416	0.067931	0.067931	40	12.226701	26.974138
68	3.933796	-26.1505	0.355356	6.264179	0.15026	4.341446	0.42974	6.524918	4.14245	3.16652	0.065738	23.784703	37.37993	11.415543	0.177153	0.0539	0.0539	40	10.142157	22.819444
41	1.62737	-29.265188	1.839101	5.567027	0.063117	3.527178	0.366591	1.916183	4.939783	5.20766	0.062121	28.462726	48.991368	14.878354	0.164824	0.064554	0.064554	40	12.943445	27.011765
41	1.76169	-27.488869	1.354856	4.560872	0.070918	4.305995	0.461812	1.408757	4.011294	3.536853	0.051107	34.443749	50.930464	13.425414	0.183273	0.036638	0.036638	40	13.01165	30.947368
61	1.67864	-28.486214	1.41962	5.017833	0.043171	3.373667	0.451634	1.575727	4.961219	6.233815	0.535292	29.702743	53.29897	16.247829	0.151795	0.070222	0.070222	40	11.392626	27.801527
70	0.863627	-24.707026	0.376136	5.288146	0.129049	4.033539	0.368111	6.437799	4.274694	4.447548	0.320849	26.034729	10.793208	9.699319	0.175281	0.038064	0.038064	40	9.788135	22.371429
41	2.784114	-25.492015	1.265941	3.428361	0.088769	3.981346	0.540454	1.128071	6.008686	4.289267	0.187757	31.557576	37.109629	15.527157	0.120783	0.095396	0.095396	40	10.978115	27.715517
42	0.142512	-25.504003	1.179144	2.97168	0.082389	3.649724	0.498682	0.948656	6.10216	3.728005	0.231766	37.174613	53.982336	14.97949	0.180753	0.034362	0.034362	40	11.632397	28.748092
61	2.326816	-25.387771	1.158639	3.88916	0.048352	3.525424	0.473324	1.874663	4.942639	6.041289	0.681343	35.030658	38.81841	16.830023	0.132384	0.087122	0.087122	40	11.760303	29.793991
69	3.511402	-27.069548	0.518008	4.435249	0.148857	4.364941	0.442438	8.711158	3.924736	5.598671	0.518797	29.696978	35.759477	10.579413	0.158043	0.065392	0.065392	40	9.147409	22.634921
42	2.78466	-24.835806	1.131543	6.584167	0.102509	4.921503	0.570681	1.044858	5.624831	2.202157	0.271417	32.141288	37.565532	15.575433	0.169014	0.053706	0.053706	40	13.818726	32.26178
44	2.591667	-25.575457	1.163267	6.16999	0.074859	3.684945	0.54042	1.859216	5.200784	1.963608	0.120909	34.62151	42.340476	14.827461	0.170182	0.055932	0.055932	40	12.929384	30.50996
55	2.732627	-25.100701	0.907258	6.254983	0.06288	3.921451	0.436586	2.012354	4.574897	3.368264	0.216096	28.615625	35.741637	14.655492	0.16918	0.060486	0.060486	40	11.402726	27.483254
69	3.477782	-27.570704	0.436186	4.755695	0.118251	4.114573	0.49673	5.676873	4.069815	2.738333	0.089241	24.285331	31.354039	11.303419	0.126962	0.089794	0.089794	40	9.685447	24.102128
39	1.813638	-23.771899	1.411578	3.421325	0.097223	3.70252	0.511178	1.809986	5.74555	5.306542	0.696336	29.177707	36.678644	12.848637	0.151373	0.069271	0.069271	40	11.648976	26.747253
42	2.091616	-24.035336	1.067288	4.835173	0.083441	3.428306	0.507224	1.163909	4.992904	4.147793	0.306803	31.14855	33.630537	14.140023	0.152727	0.070551	0.070551	40	10.689777	24.37069
60	2.102104	-23.398943	1.260725	2.930133	0.053789	3.318463	0.490838	1.689014	4.673705	5.938413	0.28854	30.145479	34.05554	15.345911	0.137979	0.080345	0.080345	40	10.605891	25.194444
63	0.445029	-25.24989	0.369714	3.996796	0.085938	3.747947	0.371132	6.32217	3.976044	5.225003	0.217762	24.206441	11.451978	10.391222	0.182278	0.036852	0.036852	40	8.800732	19.646018
42	3.11424	-25.57481	1.419537	3.511521	0.108696	4.31274	0.584071	0.903104	5.948791	4.839907	0.468127	34.187425	35.745259	16.265623	0.144869	0.074095	0.074095	40	12.41267	31.696335
44	2.76457	-25.922989	1.411903	4.265825	0.076241	3.441451	0.524211	0.948124	5.728928	4.420098	0.456664	36.938349	42.521744	15.593993	0.148364	0.07458	0.07458	40	11.827742	29.360294
54	2.163046	-25.789874	1.365098	4.098648	0.077192	3.895143	0.442273	2.449053	4.876718	6.563817	0.526366	36.331288	38.257591	13.826588	0.180984	0.050397	0.050397	40	10.463629	27.336449
71	3.290563	-27.273307	0.509345	4.14926	0.114505	4.299429	0.521343	5.564516	4.504167	5.234602	0.404629	33.024328	33.050224	11.97488	0.135154	0.083607	0.083607	40	9.06687	24.162602
41	1.909084	-24.088348	2.39821	2.859921	0.111893	3.208423	0.45844	1.756526	6.282889	9.506918	0.575219	22.550621	34.799018	17.664863	0.176997	0.041575	0.041575	40	10.572464	23.086792
43	1.772618	-24.240514	1.743552	2.843522	0.093164	3.354465	0.559691	1.722869	6.085143	6.681387	0.714836	22.989133	35.618114	17.674328	0.179519	0.018171	0.018171	40	10.376999	22.71875
59	1.579425	-23.967359	2.824453	3.69447	0.048902	2.964593	0.497005	1.916693	5.582198	8.03055	0.171345	22.808672	31.463467	19.773202	0.180527	0.039348	0.039348	40	9.778531	21.061538
73	2.508886	-24.758712	1.282428	2.842958	0.105935	2.489862	0.365288	5.719963	4.276973	8.685835	0.22314	17.635867	37.07467	11.239615	0.172614	0.056596	0.056596	40	8.441574	18.347826
41	1.706666	-24.001337	2.255104	2.680165	0.077068	3.335252	0.415038	1.087499	5.808207	9.409091	0.807392	21.024866	47.603583	17.671579	0.18317	0.019628	0.019628	40	9.89812	21.637168
43	0.372963	-24.209572	1.954626	2.779516	0.069676	3.097495	0.55675	1.513813	6.191825	7.677763	0.667173	25.260412	49.20251	18.672988	0.175304	0.053259	0.053259	40	9.961374	21.940741
61	1.841105	-28.995001	2.235	3.365422	0.047437	2.650268	0.510563	2.635184	5.438194	7.753804	0.091388	19.507411	44.226565	19.174217	0.180322	0.018131	0.018131	40	9.372852	20.195745
70	2.29483	-24.79723	1.169468	2.809316	0.1086	2.87208	0.414749	3.439176	4.356367	8.705537	0.356047	17.858581	33.521447	14.22151	0.177778	0.054007	0.054007	40	8.418581	17.376518
43	0.450693	-24.040672	3.117937	3.334853	0.071394	2.988104	0.553979	1.166349	8.035028	8.332571	1.036582	23.61959	36.540522	19.979914	0.169412	0.056035	0.056035	40	10.792441	23.050193
41	1.810535	-28.41733	1.661597	2.440044	0.069772	3.281059	0.49283	1.561697	6.48449	6.659738	0.408213	23.247182	48.65419	17.478419	0.122052	0.09616	0.09616	40	10.208839	22.40458
58	0.34839	-24.017341	3.113037	3.331819	0.049378	2.60735	0.53064	1.865395	5.506024	7.012981	0.139786	22.762989	11.343819	19.149974	0.130093	0.084516	0.084516	40	9.557739	20.417778
74	0.345176	-24.869465	0.791911	3.809514	0.108407	3.228212	0.437058	6.098822	3.961729	8.737823	0.248518	16.611916	39.475649	12.447494	0.179087	0.040078	0.040078	40	8.335089	17.104072
40	1.916532	-29.194717	2.571391	2.997289	0.077646	3.132928	0.438511	1.400285	6.544492	9.224744	0.870087	22.611472	49.360689	18.475146	0.177015	0.052715	0.052715	40	10.577658	22.708487
40	1.80011	-28.930426	2.313335	3.974045	0.079337	3.50702	0.455197	0.815666	5.32547	6.054651	0.598436	23.79394	47.146686	18.712609	0.183493	0.017679	0.017679	40	10.929926	23.351145
60	1.730205	-24.26693	2.447531	3.005435	0.064778	2.925027	0.53744	1.817025	5.190473	8.057902	0.077437	21.114902	44.582441	19.25007	0.183206	0.034526	0.034526	40	9.531731	20.348548
71	0.661892	-24.877565	1.193883	2.859657	0.093414	2.687637	0.368356	4.715558	4.573408	7.982194	0.234801	16.177105	39.622051	13.640625	0.182746	0.032854	0.032854	40	7.769114	16.983278
